[2, 3]
[3, 39]
[6, 7]
[6, 42]
[6, 41]
[7, 8]
[7, 43]
[7, 42]
[8, 9]
[8, 43]
[14, 15]
[14, 50]
[14, 49]
[15, 50]
[30, 65]
[36, 2]
[36, 71]
[41, 42]
[41, 7]
[41, 77]
[41, 76]
[42, 43]
[42, 8]
[42, 78]
[42, 77]
[43, 9]
[43, 79]
[43, 78]
[47, 48]
[47, 83]
[48, 49]
[48, 14]
[48, 83]
[49, 50]
[49, 15]
[49, 85]
[50, 85]
[58, 93]
[65, 101]
[65, 100]
[71, 106]
[76, 77]
[76, 42]
[76, 111]
[77, 78]
[77, 43]
[77, 113]
[78, 79]
[78, 113]
[83, 49]
[83, 118]
[85, 121]
[85, 120]
[87, 88]
[93, 128]
[95, 96]
[100, 101]
[104, 139]
[106, 141]
[108, 109]
[109, 145]
[111, 77]
[111, 146]
[113, 79]
[113, 149]
[113, 148]
[120, 121]
[120, 156]
[120, 155]
[121, 87]
[121, 156]
[128, 163]
[140, 141]
[140, 106]
[140, 176]
[141, 176]
[145, 146]
[145, 111]
[145, 180]
[148, 149]
[148, 184]
[149, 184]
[151, 187]
[155, 156]
[155, 121]
[159, 194]
[168, 204]
[173, 139]
[180, 146]
[184, 219]
[193, 194]
[193, 159]
[193, 229]
[194, 229]
[204, 205]
[204, 240]
[205, 171]
[205, 241]
[205, 240]
[232, 233]
[233, 234]
[238, 204]
[240, 241]
