[0, 35]
[2, 3]
[3, 4]
[3, 39]
[4, 5]
[4, 39]
[5, 41]
[8, 9]
[11, 12]
[11, 46]
[14, 50]
[21, 57]
[25, 60]
[28, 64]
[32, 68]
[39, 5]
[39, 75]
[41, 77]
[46, 12]
[46, 82]
[46, 81]
[50, 85]
[53, 88]
[55, 21]
[55, 91]
[57, 93]
[59, 60]
[59, 25]
[62, 28]
[62, 98]
[62, 97]
[64, 30]
[64, 99]
[68, 34]
[75, 41]
[75, 111]
[77, 112]
[80, 81]
[80, 46]
[81, 82]
[81, 117]
[82, 118]
[82, 117]
[85, 120]
[87, 88]
[87, 53]
[87, 122]
[88, 124]
[91, 57]
[91, 127]
[91, 126]
[93, 59]
[93, 129]
[93, 128]
[97, 98]
[98, 99]
[98, 64]
[98, 134]
[99, 134]
[109, 75]
[109, 145]
[111, 112]
[111, 77]
[111, 146]
[112, 148]
[117, 118]
[117, 152]
[118, 119]
[118, 154]
[119, 120]
[119, 85]
[119, 155]
[119, 154]
[120, 156]
[120, 155]
[122, 88]
[122, 158]
[122, 157]
[124, 125]
[125, 126]
[125, 91]
[126, 127]
[126, 162]
[127, 128]
[127, 93]
[127, 163]
[127, 162]
[128, 129]
[128, 164]
[128, 163]
[129, 165]
[129, 164]
[131, 97]
[134, 170]
[138, 139]
[145, 146]
[145, 111]
[145, 181]
[146, 112]
[146, 181]
[148, 184]
[148, 183]
[152, 118]
[152, 187]
[154, 155]
[154, 120]
[155, 156]
[156, 157]
[156, 122]
[156, 192]
[157, 158]
[157, 192]
[158, 124]
[162, 163]
[162, 128]
[162, 197]
[163, 164]
[163, 129]
[164, 165]
[164, 200]
[165, 131]
[165, 201]
[165, 200]
[170, 206]
[170, 205]
[172, 138]
[172, 207]
[176, 177]
[176, 212]
[177, 212]
[179, 145]
[179, 215]
[181, 217]
[181, 216]
[183, 184]
[184, 185]
[184, 220]
[185, 186]
[185, 221]
[185, 220]
[186, 187]
[186, 152]
[186, 221]
[187, 223]
[192, 158]
[192, 228]
[197, 163]
[200, 201]
[200, 236]
[200, 235]
[201, 202]
[201, 237]
[201, 236]
[202, 203]
[202, 237]
[203, 239]
[205, 206]
[205, 241]
[205, 240]
[206, 207]
[206, 172]
[206, 241]
[215, 216]
[215, 181]
[216, 217]
[217, 183]
[220, 221]
[220, 186]
[221, 187]
[223, 224]
[224, 225]
[230, 231]
[231, 197]
[234, 235]
[234, 200]
[235, 236]
[235, 201]
[236, 237]
[236, 202]
[237, 203]
[239, 240]
[239, 205]
[240, 241]
[240, 206]
[241, 207]
