[1, 37]
[4, 40]
[10, 11]
[10, 45]
[16, 51]
[28, 29]
[28, 63]
[29, 65]
[35, 1]
[35, 71]
[37, 38]
[37, 73]
[37, 72]
[38, 4]
[38, 73]
[40, 6]
[40, 76]
[43, 44]
[43, 78]
[44, 45]
[44, 10]
[45, 11]
[51, 86]
[56, 57]
[56, 92]
[57, 58]
[57, 92]
[58, 24]
[63, 29]
[63, 99]
[65, 101]
[67, 68]
[71, 72]
[71, 37]
[72, 73]
[72, 38]
[73, 109]
[76, 111]
[78, 44]
[78, 114]
[78, 113]
[82, 118]
[82, 117]
[85, 86]
[85, 51]
[90, 56]
[90, 125]
[92, 58]
[92, 128]
[92, 127]
[97, 63]
[99, 65]
[99, 135]
[99, 134]
[101, 67]
[105, 71]
[105, 141]
[109, 110]
[110, 111]
[110, 76]
[113, 114]
[113, 149]
[113, 148]
[114, 149]
[116, 117]
[116, 82]
[116, 151]
[117, 118]
[117, 153]
[118, 119]
[118, 153]
[119, 85]
[125, 161]
[127, 128]
[127, 163]
[128, 164]
[128, 163]
[130, 166]
[130, 165]
[134, 135]
[134, 169]
[135, 101]
[141, 177]
[148, 149]
[148, 114]
[149, 185]
[151, 117]
[151, 186]
[153, 119]
[153, 188]
[157, 192]
[159, 125]
[161, 127]
[161, 197]
[163, 164]
[163, 199]
[163, 198]
[164, 165]
[164, 130]
[164, 199]
[165, 166]
[165, 201]
[166, 167]
[166, 202]
[166, 201]
[167, 203]
[167, 202]
[169, 135]
[169, 204]
[172, 138]
[172, 208]
[175, 141]
[177, 178]
[177, 212]
[178, 179]
[178, 214]
[179, 180]
[179, 215]
[179, 214]
[180, 216]
[180, 215]
[182, 148]
[182, 217]
[185, 186]
[185, 151]
[186, 222]
[188, 223]
[192, 227]
[197, 198]
[197, 163]
[197, 232]
[198, 199]
[198, 164]
[198, 234]
[199, 165]
[199, 234]
[201, 202]
[201, 167]
[201, 237]
[202, 203]
[202, 238]
[202, 237]
[203, 204]
[203, 169]
[203, 239]
[203, 238]
[204, 240]
[204, 239]
[208, 243]
[212, 178]
[214, 215]
[214, 180]
[215, 216]
[216, 217]
[216, 182]
[222, 223]
[222, 188]
[225, 226]
[226, 227]
[226, 192]
[232, 198]
[237, 238]
[237, 203]
[238, 239]
[238, 204]
[239, 240]
