[1, 36]
[4, 5]
[4, 40]
[5, 40]
[7, 42]
[13, 14]
[13, 49]
[13, 48]
[14, 50]
[14, 49]
[16, 17]
[16, 52]
[17, 18]
[17, 53]
[17, 52]
[18, 53]
[20, 21]
[20, 56]
[20, 55]
[21, 56]
[23, 59]
[23, 58]
[25, 61]
[33, 34]
[33, 69]
[33, 68]
[34, 69]
[35, 36]
[35, 1]
[40, 75]
[42, 78]
[42, 77]
[48, 49]
[48, 14]
[48, 84]
[49, 50]
[49, 85]
[49, 84]
[50, 16]
[50, 85]
[52, 53]
[52, 18]
[52, 87]
[55, 56]
[55, 21]
[55, 91]
[55, 90]
[56, 91]
[58, 59]
[59, 25]
[61, 97]
[61, 96]
[65, 66]
[65, 101]
[66, 101]
[68, 69]
[68, 34]
[68, 103]
[73, 109]
[73, 108]
[75, 110]
[77, 78]
[78, 79]
[78, 114]
[79, 115]
[79, 114]
[81, 82]
[81, 116]
[82, 48]
[82, 118]
[84, 85]
[84, 50]
[84, 120]
[85, 120]
[87, 53]
[90, 91]
[90, 56]
[91, 127]
[96, 97]
[96, 131]
[97, 98]
[97, 133]
[98, 99]
[98, 133]
[99, 65]
[103, 69]
[105, 141]
[105, 140]
[107, 108]
[107, 73]
[108, 109]
[109, 110]
[109, 75]
[114, 115]
[115, 116]
[115, 81]
[116, 82]
[118, 84]
[120, 156]
[120, 155]
[127, 163]
[127, 162]
[129, 165]
[131, 97]
[131, 167]
[133, 99]
[140, 141]
[140, 176]
[141, 107]
[141, 177]
[141, 176]
[155, 156]
[159, 194]
[161, 162]
[161, 127]
[162, 163]
[163, 129]
[163, 199]
[165, 131]
[165, 201]
[165, 200]
[167, 133]
[167, 203]
[170, 171]
[176, 177]
[176, 212]
[176, 211]
[177, 178]
[177, 213]
[177, 212]
[178, 179]
[178, 214]
[178, 213]
[179, 215]
[179, 214]
[181, 216]
[187, 223]
[187, 222]
[193, 194]
[193, 159]
[193, 228]
[194, 230]
[199, 200]
[199, 165]
[199, 234]
[200, 201]
[201, 167]
[203, 204]
[204, 170]
[204, 240]
[211, 212]
[211, 177]
[212, 213]
[212, 178]
[213, 214]
[213, 179]
[214, 215]
[215, 216]
[215, 181]
[222, 223]
[228, 194]
[234, 200]
[240, 241]
