[1, 37]
[4, 39]
[6, 7]
[6, 41]
[10, 11]
[10, 46]
[10, 45]
[11, 47]
[11, 46]
[15, 16]
[15, 50]
[18, 54]
[20, 21]
[20, 55]
[21, 57]
[27, 28]
[27, 62]
[28, 29]
[28, 64]
[29, 30]
[29, 64]
[35, 1]
[37, 73]
[37, 72]
[41, 7]
[45, 46]
[45, 11]
[45, 80]
[46, 47]
[47, 48]
[48, 49]
[48, 84]
[49, 50]
[49, 15]
[49, 84]
[50, 16]
[54, 55]
[54, 20]
[54, 89]
[55, 21]
[57, 58]
[60, 95]
[62, 28]
[64, 30]
[64, 100]
[67, 68]
[68, 69]
[72, 73]
[72, 108]
[73, 39]
[73, 108]
[80, 46]
[84, 50]
[89, 55]
[95, 131]
[100, 136]
[100, 135]
[105, 106]
[106, 72]
[108, 144]
[108, 143]
[110, 146]
[110, 145]
[117, 153]
[121, 87]
[127, 128]
[128, 129]
[128, 164]
[129, 95]
[129, 164]
[131, 132]
[132, 168]
[134, 135]
[134, 100]
[134, 170]
[135, 136]
[135, 170]
[136, 172]
[138, 173]
[143, 144]
[143, 179]
[144, 145]
[144, 110]
[144, 179]
[145, 146]
[146, 182]
[148, 184]
[150, 186]
[153, 189]
[153, 188]
[161, 127]
[164, 200]
[164, 199]
[168, 134]
[170, 136]
[172, 173]
[172, 138]
[172, 208]
[173, 208]
[176, 177]
[176, 212]
[176, 211]
[177, 143]
[177, 213]
[177, 212]
[179, 145]
[179, 215]
[182, 148]
[182, 217]
[184, 150]
[186, 187]
[187, 188]
[187, 153]
[187, 223]
[188, 189]
[188, 224]
[188, 223]
[189, 190]
[189, 224]
[190, 191]
[190, 226]
[191, 192]
[191, 226]
[192, 228]
[195, 161]
[199, 200]
[199, 234]
[202, 168]
[202, 238]
[210, 211]
[210, 176]
[211, 212]
[211, 177]
[212, 213]
[213, 179]
[215, 216]
[216, 217]
[216, 182]
[223, 224]
[223, 189]
[224, 190]
[226, 192]
[233, 234]
[233, 199]
[234, 200]
[241, 242]
[242, 208]
