[0, 1]
[1, 37]
[4, 5]
[4, 39]
[10, 45]
[12, 48]
[14, 50]
[16, 17]
[16, 51]
[17, 18]
[17, 53]
[18, 19]
[18, 53]
[19, 55]
[21, 57]
[23, 58]
[25, 61]
[31, 32]
[31, 66]
[37, 38]
[37, 72]
[38, 39]
[38, 4]
[38, 74]
[39, 5]
[39, 75]
[39, 74]
[42, 8]
[42, 78]
[42, 77]
[45, 81]
[45, 80]
[48, 14]
[48, 84]
[50, 51]
[50, 16]
[50, 86]
[51, 17]
[51, 86]
[53, 19]
[53, 89]
[53, 88]
[55, 21]
[55, 91]
[55, 90]
[57, 58]
[57, 23]
[57, 93]
[57, 92]
[58, 94]
[58, 93]
[61, 62]
[62, 28]
[62, 98]
[66, 32]
[66, 101]
[70, 106]
[72, 38]
[72, 108]
[72, 107]
[74, 75]
[74, 109]
[75, 76]
[75, 111]
[76, 77]
[76, 42]
[76, 111]
[77, 78]
[77, 113]
[78, 79]
[78, 114]
[78, 113]
[79, 80]
[79, 45]
[79, 114]
[80, 81]
[81, 117]
[84, 50]
[84, 120]
[84, 119]
[86, 122]
[86, 121]
[88, 89]
[88, 123]
[89, 90]
[89, 55]
[89, 125]
[90, 91]
[90, 126]
[90, 125]
[91, 92]
[91, 57]
[91, 126]
[92, 93]
[92, 58]
[93, 94]
[93, 129]
[94, 95]
[94, 130]
[94, 129]
[95, 61]
[95, 131]
[95, 130]
[98, 99]
[98, 134]
[98, 133]
[99, 100]
[99, 134]
[100, 101]
[100, 66]
[100, 136]
[101, 136]
[106, 107]
[106, 72]
[106, 141]
[107, 108]
[107, 143]
[108, 109]
[108, 74]
[108, 143]
[109, 75]
[109, 145]
[111, 77]
[111, 147]
[111, 146]
[113, 114]
[113, 79]
[113, 149]
[114, 80]
[114, 149]
[117, 118]
[117, 153]
[118, 119]
[118, 84]
[118, 153]
[119, 120]
[119, 155]
[120, 121]
[120, 86]
[120, 155]
[121, 122]
[122, 123]
[122, 88]
[122, 158]
[123, 89]
[123, 159]
[123, 158]
[125, 126]
[125, 91]
[126, 92]
[126, 162]
[129, 130]
[129, 95]
[129, 165]
[130, 131]
[130, 165]
[131, 132]
[131, 167]
[132, 133]
[132, 98]
[132, 168]
[132, 167]
[133, 134]
[133, 99]
[133, 169]
[133, 168]
[134, 100]
[134, 169]
[136, 172]
[138, 174]
[141, 107]
[141, 176]
[143, 109]
[143, 178]
[145, 146]
[145, 111]
[146, 147]
[147, 113]
[147, 183]
[153, 119]
[153, 188]
[155, 121]
[155, 191]
[155, 190]
[158, 159]
[158, 194]
[159, 125]
[159, 194]
[162, 198]
[162, 197]
[165, 131]
[165, 201]
[167, 168]
[167, 133]
[168, 169]
[168, 134]
[168, 204]
[169, 205]
[169, 204]
[172, 138]
[172, 207]
[174, 209]
[175, 176]
[175, 141]
[175, 211]
[176, 212]
[176, 211]
[178, 214]
[178, 213]
[183, 149]
[183, 219]
[190, 191]
[190, 225]
[191, 227]
[194, 229]
[197, 198]
[197, 233]
[198, 233]
[201, 167]
[201, 237]
[204, 205]
[204, 240]
[204, 239]
[205, 240]
[207, 243]
[209, 244]
[211, 212]
[212, 213]
[212, 178]
[213, 214]
[214, 215]
[215, 216]
[219, 220]
[220, 221]
[221, 222]
[222, 188]
[225, 191]
[227, 228]
[228, 229]
[228, 194]
[231, 197]
[235, 201]
[239, 240]
[239, 205]
[243, 244]
[243, 209]
