[1, 36]
[4, 5]
[4, 40]
[5, 40]
[7, 8]
[10, 11]
[11, 47]
[13, 14]
[13, 49]
[13, 48]
[14, 50]
[14, 49]
[16, 51]
[27, 28]
[27, 62]
[28, 29]
[31, 67]
[33, 69]
[33, 68]
[36, 72]
[40, 76]
[47, 48]
[47, 13]
[47, 83]
[48, 49]
[48, 14]
[48, 83]
[49, 50]
[50, 51]
[50, 16]
[50, 86]
[51, 86]
[53, 54]
[54, 55]
[55, 56]
[56, 22]
[61, 62]
[61, 27]
[61, 96]
[62, 28]
[62, 98]
[67, 68]
[67, 33]
[68, 69]
[68, 104]
[69, 104]
[70, 36]
[70, 105]
[72, 107]
[76, 77]
[76, 112]
[76, 111]
[77, 78]
[77, 113]
[77, 112]
[78, 113]
[81, 47]
[81, 116]
[83, 49]
[83, 119]
[95, 96]
[95, 61]
[95, 130]
[96, 62]
[107, 143]
[111, 112]
[111, 77]
[112, 113]
[112, 78]
[115, 116]
[115, 81]
[115, 150]
[119, 120]
[120, 86]
[123, 124]
[124, 160]
[130, 96]
[130, 166]
[143, 144]
[150, 116]
[150, 186]
[150, 185]
[160, 126]
[166, 202]
[166, 201]
[171, 137]
[175, 176]
[175, 210]
[176, 177]
[177, 143]
[182, 218]
[184, 185]
[184, 150]
[184, 220]
[185, 186]
[185, 220]
[186, 222]
[189, 190]
[189, 225]
[190, 191]
[190, 225]
[191, 227]
[197, 232]
[201, 202]
[201, 236]
[202, 203]
[202, 238]
[203, 239]
[203, 238]
[205, 171]
[208, 244]
[210, 176]
[215, 216]
[216, 182]
[218, 184]
[220, 186]
[222, 223]
[223, 189]
[225, 191]
[227, 228]
[236, 202]
[238, 239]
[239, 205]
[242, 208]
