[11, 12]
[19, 54]
[23, 59]
[23, 58]
[31, 32]
[32, 33]
[32, 68]
[33, 69]
[33, 68]
[36, 2]
[53, 54]
[53, 19]
[53, 89]
[53, 88]
[54, 89]
[58, 59]
[68, 69]
[76, 42]
[87, 88]
[87, 53]
[88, 89]
[88, 54]
[88, 124]
[89, 125]
[89, 124]
[91, 127]
[98, 64]
[98, 133]
[102, 68]
[102, 138]
[106, 141]
[108, 74]
[116, 151]
[124, 125]
[124, 160]
[124, 159]
[125, 91]
[125, 160]
[133, 168]
[138, 173]
[140, 141]
[140, 106]
[140, 176]
[141, 176]
[145, 180]
[149, 184]
[151, 186]
[155, 156]
[155, 191]
[156, 191]
[159, 160]
[159, 125]
[165, 166]
[165, 201]
[166, 202]
[166, 201]
[168, 203]
[173, 208]
[176, 212]
[182, 217]
[186, 222]
[191, 226]
[193, 159]
[193, 228]
[199, 165]
[201, 202]
[201, 237]
[202, 203]
[202, 168]
[202, 238]
[202, 237]
[203, 239]
[203, 238]
[205, 206]
[205, 241]
[206, 241]
[214, 180]
[222, 223]
[225, 226]
[225, 191]
[233, 199]
[237, 238]
[237, 203]
[238, 239]
[239, 205]
