[0, 36]
[9, 44]
[16, 17]
[16, 51]
[17, 18]
[17, 53]
[18, 19]
[18, 53]
[19, 55]
[21, 57]
[23, 24]
[23, 59]
[24, 59]
[29, 30]
[29, 64]
[30, 31]
[30, 66]
[31, 32]
[31, 66]
[43, 44]
[43, 9]
[43, 79]
[44, 79]
[48, 49]
[49, 50]
[50, 51]
[50, 16]
[51, 17]
[51, 87]
[53, 19]
[53, 89]
[53, 88]
[55, 21]
[57, 23]
[57, 93]
[59, 95]
[64, 30]
[64, 100]
[66, 32]
[66, 102]
[66, 101]
[70, 36]
[70, 105]
[77, 43]
[79, 114]
[82, 48]
[82, 118]
[87, 88]
[87, 53]
[88, 89]
[89, 55]
[89, 125]
[93, 59]
[100, 101]
[100, 66]
[101, 102]
[101, 137]
[102, 138]
[102, 137]
[105, 141]
[105, 140]
[107, 108]
[108, 144]
[118, 119]
[119, 155]
[121, 87]
[125, 126]
[125, 160]
[137, 138]
[137, 172]
[140, 141]
[141, 107]
[144, 110]
[144, 180]
[155, 121]
[155, 191]
[155, 190]
[160, 126]
[160, 196]
[160, 195]
[163, 199]
[169, 205]
[171, 172]
[171, 137]
[172, 138]
[172, 208]
[180, 215]
[184, 220]
[188, 224]
[190, 191]
[190, 226]
[191, 227]
[191, 226]
[195, 196]
[196, 232]
[199, 200]
[199, 234]
[200, 201]
[201, 237]
[203, 169]
[203, 239]
[203, 238]
[205, 171]
[213, 214]
[214, 215]
[214, 180]
[218, 184]
[220, 221]
[224, 190]
[226, 227]
[227, 193]
[234, 200]
[237, 238]
[237, 203]
[238, 239]
[239, 205]
