[10, 46]
[16, 17]
[16, 52]
[16, 51]
[17, 18]
[17, 53]
[17, 52]
[18, 53]
[20, 56]
[22, 58]
[27, 28]
[27, 62]
[30, 66]
[39, 40]
[39, 75]
[39, 74]
[40, 41]
[40, 76]
[40, 75]
[41, 76]
[43, 79]
[43, 78]
[50, 51]
[50, 16]
[50, 86]
[51, 52]
[51, 17]
[51, 86]
[52, 53]
[52, 18]
[53, 89]
[56, 22]
[56, 92]
[56, 91]
[58, 94]
[61, 62]
[61, 27]
[61, 96]
[62, 28]
[66, 67]
[66, 101]
[67, 68]
[67, 103]
[68, 104]
[68, 103]
[71, 72]
[72, 73]
[73, 74]
[73, 39]
[73, 109]
[74, 75]
[74, 40]
[74, 109]
[75, 76]
[75, 41]
[78, 79]
[78, 114]
[78, 113]
[79, 114]
[83, 119]
[83, 118]
[86, 52]
[86, 121]
[89, 124]
[91, 92]
[92, 58]
[92, 128]
[96, 62]
[96, 131]
[101, 67]
[101, 137]
[101, 136]
[103, 104]
[109, 75]
[109, 145]
[113, 114]
[113, 79]
[113, 149]
[113, 148]
[114, 149]
[116, 117]
[117, 118]
[117, 83]
[118, 119]
[119, 155]
[121, 157]
[124, 160]
[124, 159]
[128, 94]
[128, 164]
[128, 163]
[131, 167]
[136, 137]
[136, 171]
[137, 103]
[140, 141]
[140, 176]
[141, 176]
[147, 148]
[147, 113]
[148, 149]
[148, 114]
[155, 121]
[157, 193]
[159, 160]
[159, 194]
[163, 164]
[163, 198]
[164, 200]
[167, 168]
[167, 203]
[168, 169]
[168, 204]
[168, 203]
[169, 170]
[169, 204]
[170, 171]
[170, 136]
[171, 137]
[186, 221]
[193, 194]
[193, 159]
[193, 229]
[193, 228]
[194, 160]
[194, 230]
[194, 229]
[198, 164]
[200, 201]
[200, 236]
[201, 167]
[201, 236]
[203, 204]
[203, 169]
[204, 170]
[204, 240]
[215, 216]
[228, 229]
[228, 194]
[229, 230]
[230, 231]
[231, 232]
[232, 198]
[243, 244]
