[3, 4]
[4, 5]
[4, 40]
[5, 40]
[7, 43]
[7, 42]
[10, 11]
[11, 12]
[14, 15]
[14, 50]
[15, 16]
[15, 50]
[16, 17]
[19, 20]
[20, 21]
[20, 56]
[21, 22]
[21, 56]
[22, 23]
[23, 59]
[25, 61]
[27, 63]
[30, 31]
[30, 65]
[31, 32]
[32, 33]
[32, 68]
[33, 69]
[33, 68]
[36, 37]
[36, 72]
[36, 71]
[37, 3]
[37, 72]
[40, 75]
[42, 43]
[42, 78]
[42, 77]
[43, 79]
[43, 78]
[50, 16]
[56, 22]
[56, 92]
[59, 25]
[61, 27]
[61, 96]
[63, 99]
[63, 98]
[65, 31]
[65, 101]
[68, 69]
[68, 103]
[71, 72]
[71, 37]
[71, 106]
[72, 108]
[74, 75]
[74, 40]
[75, 111]
[77, 78]
[77, 43]
[77, 113]
[77, 112]
[78, 79]
[78, 113]
[79, 80]
[82, 83]
[82, 118]
[82, 117]
[83, 84]
[83, 118]
[84, 50]
[84, 120]
[87, 123]
[87, 122]
[92, 93]
[92, 128]
[92, 127]
[93, 59]
[93, 128]
[96, 132]
[96, 131]
[98, 99]
[99, 65]
[99, 135]
[101, 102]
[102, 103]
[102, 68]
[103, 69]
[103, 139]
[105, 106]
[105, 71]
[105, 140]
[106, 72]
[106, 142]
[108, 74]
[108, 144]
[108, 143]
[111, 112]
[111, 77]
[112, 113]
[112, 78]
[113, 79]
[113, 149]
[117, 118]
[117, 83]
[117, 152]
[118, 84]
[118, 154]
[120, 156]
[122, 123]
[122, 158]
[123, 124]
[123, 158]
[124, 125]
[125, 126]
[125, 161]
[126, 127]
[126, 92]
[126, 161]
[127, 128]
[127, 93]
[130, 131]
[130, 96]
[130, 165]
[131, 132]
[131, 167]
[132, 98]
[132, 168]
[132, 167]
[135, 101]
[135, 171]
[135, 170]
[140, 106]
[140, 176]
[142, 143]
[142, 108]
[143, 144]
[144, 145]
[145, 111]
[149, 184]
[152, 118]
[154, 120]
[156, 122]
[156, 192]
[158, 124]
[161, 127]
[161, 196]
[165, 131]
[165, 201]
[167, 168]
[167, 203]
[167, 202]
[168, 169]
[168, 204]
[168, 203]
[169, 170]
[169, 135]
[169, 204]
[170, 171]
[176, 142]
[176, 212]
[183, 184]
[183, 149]
[183, 218]
[186, 152]
[186, 222]
[192, 158]
[192, 228]
[196, 232]
[196, 231]
[201, 202]
[201, 167]
[201, 237]
[201, 236]
[202, 203]
[202, 168]
[202, 238]
[202, 237]
[203, 204]
[203, 169]
[203, 239]
[203, 238]
[204, 170]
[204, 240]
[204, 239]
[210, 176]
[212, 213]
[218, 184]
[222, 223]
[223, 224]
[224, 225]
[225, 226]
[226, 192]
[228, 229]
[229, 230]
[230, 231]
[230, 196]
[231, 232]
[234, 235]
[235, 236]
[235, 201]
[236, 237]
[236, 202]
[237, 238]
[237, 203]
[238, 239]
[238, 204]
[239, 240]
