[1, 37]
[4, 5]
[5, 6]
[5, 41]
[6, 42]
[6, 41]
[9, 45]
[13, 14]
[13, 48]
[17, 53]
[24, 59]
[27, 63]
[31, 67]
[33, 34]
[33, 69]
[33, 68]
[34, 69]
[37, 73]
[37, 72]
[41, 42]
[41, 77]
[41, 76]
[42, 43]
[42, 78]
[42, 77]
[43, 9]
[43, 78]
[45, 80]
[47, 48]
[47, 13]
[48, 14]
[53, 19]
[53, 88]
[63, 98]
[67, 68]
[67, 33]
[67, 103]
[68, 69]
[68, 34]
[68, 103]
[70, 71]
[71, 72]
[71, 37]
[72, 73]
[72, 108]
[73, 74]
[73, 108]
[74, 110]
[76, 77]
[76, 42]
[76, 112]
[76, 111]
[77, 78]
[77, 43]
[77, 112]
[78, 114]
[80, 116]
[80, 115]
[87, 88]
[87, 53]
[87, 122]
[88, 124]
[92, 128]
[96, 131]
[98, 134]
[98, 133]
[103, 69]
[103, 139]
[103, 138]
[108, 74]
[108, 144]
[108, 143]
[110, 111]
[110, 76]
[111, 112]
[111, 77]
[112, 78]
[114, 115]
[114, 80]
[115, 116]
[118, 119]
[119, 85]
[122, 88]
[122, 158]
[124, 125]
[124, 159]
[131, 167]
[131, 166]
[133, 134]
[133, 169]
[134, 169]
[137, 138]
[137, 103]
[137, 173]
[138, 139]
[138, 173]
[140, 141]
[140, 176]
[140, 175]
[141, 176]
[143, 144]
[143, 179]
[144, 110]
[144, 179]
[158, 159]
[158, 124]
[159, 125]
[165, 166]
[165, 131]
[165, 201]
[166, 167]
[166, 201]
[167, 133]
[171, 137]
[171, 207]
[173, 139]
[173, 209]
[173, 208]
[175, 176]
[175, 141]
[176, 212]
[179, 215]
[179, 214]
[186, 187]
[186, 222]
[187, 188]
[187, 223]
[187, 222]
[188, 189]
[188, 224]
[188, 223]
[189, 190]
[189, 225]
[189, 224]
[190, 191]
[190, 225]
[201, 167]
[207, 208]
[207, 173]
[207, 243]
[207, 242]
[208, 209]
[208, 243]
[212, 213]
[213, 214]
[213, 179]
[214, 215]
[215, 216]
[222, 223]
[222, 188]
[223, 224]
[223, 189]
[224, 225]
[224, 190]
[225, 191]
[235, 201]
[242, 243]
[242, 208]
[243, 209]
