[1, 37]
[9, 10]
[10, 11]
[11, 12]
[11, 47]
[12, 48]
[12, 47]
[14, 15]
[14, 50]
[15, 16]
[15, 50]
[16, 52]
[20, 21]
[20, 56]
[20, 55]
[21, 57]
[21, 56]
[27, 63]
[30, 31]
[30, 66]
[31, 66]
[41, 77]
[43, 9]
[43, 78]
[47, 48]
[47, 83]
[47, 82]
[48, 14]
[48, 84]
[48, 83]
[50, 16]
[50, 86]
[50, 85]
[52, 53]
[53, 54]
[54, 55]
[54, 20]
[54, 90]
[55, 56]
[55, 21]
[55, 91]
[55, 90]
[56, 57]
[56, 91]
[57, 23]
[66, 102]
[66, 101]
[70, 105]
[74, 75]
[74, 110]
[74, 109]
[75, 41]
[75, 111]
[75, 110]
[77, 78]
[77, 43]
[77, 113]
[77, 112]
[78, 113]
[80, 81]
[81, 82]
[81, 47]
[81, 117]
[82, 83]
[82, 48]
[82, 118]
[82, 117]
[83, 84]
[83, 119]
[83, 118]
[84, 85]
[84, 50]
[84, 119]
[85, 86]
[86, 52]
[90, 91]
[90, 56]
[90, 126]
[91, 57]
[91, 127]
[91, 126]
[97, 63]
[97, 133]
[97, 132]
[100, 101]
[100, 66]
[101, 102]
[102, 68]
[105, 141]
[108, 109]
[108, 74]
[108, 144]
[109, 110]
[109, 75]
[109, 145]
[109, 144]
[110, 111]
[110, 145]
[111, 112]
[111, 77]
[111, 147]
[112, 113]
[112, 78]
[112, 147]
[117, 118]
[117, 83]
[117, 153]
[117, 152]
[118, 119]
[118, 84]
[118, 153]
[119, 85]
[124, 90]
[124, 160]
[126, 127]
[132, 133]
[132, 167]
[133, 169]
[139, 174]
[141, 177]
[144, 145]
[144, 110]
[144, 180]
[144, 179]
[145, 111]
[145, 181]
[145, 180]
[147, 113]
[147, 182]
[150, 151]
[151, 152]
[151, 117]
[152, 153]
[152, 118]
[153, 119]
[153, 189]
[160, 126]
[160, 196]
[167, 133]
[167, 203]
[167, 202]
[169, 170]
[169, 205]
[170, 171]
[170, 205]
[171, 207]
[177, 212]
[179, 180]
[179, 145]
[180, 181]
[181, 182]
[181, 147]
[189, 225]
[191, 192]
[196, 197]
[196, 232]
[196, 231]
[197, 198]
[197, 232]
[202, 203]
[202, 238]
[203, 169]
[203, 238]
[205, 171]
[207, 242]
[223, 189]
[225, 191]
[231, 232]
[231, 197]
[232, 198]
