[0, 1]
[3, 39]
[3, 38]
[6, 7]
[6, 42]
[6, 41]
[7, 8]
[7, 43]
[7, 42]
[8, 9]
[8, 43]
[11, 12]
[12, 13]
[13, 49]
[24, 25]
[24, 59]
[25, 26]
[25, 61]
[26, 61]
[29, 30]
[29, 64]
[30, 31]
[38, 39]
[38, 74]
[39, 75]
[39, 74]
[41, 42]
[41, 7]
[41, 77]
[42, 43]
[42, 8]
[42, 78]
[42, 77]
[43, 9]
[43, 79]
[43, 78]
[49, 15]
[49, 85]
[49, 84]
[52, 88]
[54, 20]
[58, 59]
[58, 24]
[59, 25]
[61, 96]
[63, 64]
[63, 29]
[63, 99]
[63, 98]
[64, 30]
[64, 100]
[64, 99]
[72, 38]
[74, 75]
[74, 110]
[75, 41]
[75, 111]
[75, 110]
[77, 78]
[77, 43]
[77, 112]
[78, 79]
[78, 114]
[79, 115]
[79, 114]
[84, 85]
[85, 121]
[88, 54]
[88, 123]
[91, 92]
[92, 58]
[98, 99]
[98, 64]
[99, 100]
[99, 135]
[100, 101]
[100, 136]
[100, 135]
[101, 136]
[106, 72]
[106, 141]
[110, 111]
[110, 145]
[111, 112]
[111, 77]
[112, 78]
[114, 115]
[115, 81]
[115, 151]
[118, 84]
[121, 157]
[125, 91]
[125, 161]
[130, 96]
[135, 136]
[135, 101]
[139, 174]
[140, 141]
[140, 106]
[141, 177]
[144, 145]
[144, 110]
[145, 111]
[151, 152]
[151, 187]
[152, 118]
[152, 187]
[157, 123]
[157, 192]
[161, 162]
[161, 197]
[161, 196]
[162, 163]
[162, 197]
[163, 164]
[164, 130]
[167, 202]
[183, 184]
[183, 218]
[189, 190]
[196, 197]
[196, 162]
[197, 163]
[201, 202]
[201, 167]
[207, 208]
[208, 174]
[217, 218]
[217, 183]
[218, 184]
[229, 230]
[230, 196]
[235, 201]
[241, 207]
