[3, 4]
[4, 5]
[4, 40]
[5, 40]
[7, 43]
[11, 12]
[11, 46]
[12, 13]
[12, 48]
[13, 14]
[13, 49]
[13, 48]
[14, 49]
[20, 21]
[20, 55]
[21, 22]
[22, 58]
[27, 28]
[28, 64]
[33, 34]
[33, 69]
[34, 69]
[36, 72]
[36, 71]
[40, 76]
[43, 78]
[45, 46]
[45, 11]
[45, 80]
[46, 12]
[46, 82]
[48, 49]
[48, 14]
[48, 84]
[49, 85]
[49, 84]
[51, 52]
[51, 87]
[51, 86]
[52, 53]
[52, 87]
[53, 89]
[55, 21]
[55, 91]
[55, 90]
[58, 59]
[59, 95]
[61, 27]
[64, 100]
[64, 99]
[66, 67]
[66, 102]
[67, 33]
[67, 102]
[70, 71]
[70, 36]
[70, 106]
[71, 72]
[71, 106]
[76, 77]
[76, 112]
[77, 78]
[77, 43]
[77, 112]
[80, 46]
[80, 116]
[82, 48]
[82, 118]
[84, 85]
[85, 86]
[85, 51]
[85, 121]
[86, 87]
[86, 52]
[86, 121]
[87, 53]
[87, 123]
[89, 90]
[89, 55]
[90, 91]
[90, 126]
[91, 92]
[91, 126]
[92, 58]
[95, 61]
[99, 100]
[99, 135]
[100, 66]
[100, 135]
[102, 137]
[106, 72]
[106, 142]
[106, 141]
[112, 78]
[112, 148]
[116, 82]
[118, 84]
[118, 154]
[121, 87]
[121, 156]
[123, 89]
[123, 159]
[123, 158]
[126, 92]
[126, 162]
[126, 161]
[129, 95]
[132, 167]
[135, 171]
[137, 172]
[141, 142]
[141, 177]
[141, 176]
[142, 143]
[142, 178]
[142, 177]
[143, 144]
[143, 178]
[148, 183]
[150, 116]
[150, 186]
[154, 190]
[158, 159]
[158, 194]
[159, 160]
[159, 195]
[159, 194]
[160, 161]
[160, 126]
[160, 195]
[161, 162]
[161, 197]
[162, 163]
[162, 197]
[163, 129]
[167, 203]
[171, 172]
[171, 137]
[171, 207]
[172, 207]
[176, 177]
[176, 142]
[176, 211]
[177, 178]
[177, 143]
[177, 213]
[178, 144]
[178, 214]
[178, 213]
[182, 183]
[182, 148]
[182, 217]
[186, 187]
[187, 188]
[188, 154]
[190, 156]
[190, 226]
[190, 225]
[194, 195]
[194, 160]
[194, 230]
[194, 229]
[195, 161]
[195, 231]
[195, 230]
[197, 163]
[201, 167]
[201, 237]
[203, 204]
[203, 239]
[204, 205]
[204, 240]
[204, 239]
[205, 171]
[205, 241]
[205, 240]
[210, 211]
[210, 176]
[211, 177]
[213, 214]
[217, 183]
[220, 186]
[225, 226]
[228, 229]
[228, 194]
[229, 230]
[229, 195]
[230, 231]
[231, 197]
[237, 203]
[239, 240]
[239, 205]
[240, 241]
[241, 207]
