[0, 35]
[2, 3]
[2, 37]
[3, 4]
[4, 40]
[7, 42]
[10, 46]
[12, 13]
[12, 48]
[12, 47]
[13, 14]
[13, 48]
[14, 15]
[14, 50]
[15, 16]
[15, 50]
[18, 54]
[18, 53]
[21, 56]
[24, 25]
[25, 61]
[29, 30]
[29, 65]
[30, 65]
[35, 71]
[37, 3]
[37, 73]
[37, 72]
[40, 41]
[40, 76]
[41, 42]
[41, 7]
[41, 76]
[46, 47]
[46, 12]
[47, 48]
[47, 13]
[48, 14]
[48, 84]
[50, 16]
[50, 85]
[53, 54]
[54, 55]
[54, 90]
[55, 56]
[55, 21]
[55, 90]
[61, 97]
[63, 29]
[65, 101]
[65, 100]
[67, 103]
[67, 102]
[71, 72]
[71, 37]
[71, 107]
[72, 73]
[72, 108]
[72, 107]
[73, 108]
[76, 42]
[76, 112]
[79, 115]
[84, 85]
[84, 50]
[84, 120]
[84, 119]
[85, 121]
[85, 120]
[90, 56]
[90, 125]
[93, 94]
[93, 129]
[94, 130]
[94, 129]
[97, 63]
[97, 133]
[100, 101]
[100, 136]
[101, 102]
[101, 67]
[101, 136]
[102, 103]
[103, 69]
[103, 139]
[107, 108]
[107, 73]
[112, 113]
[112, 148]
[112, 147]
[113, 79]
[113, 149]
[113, 148]
[115, 150]
[118, 119]
[118, 84]
[118, 154]
[118, 153]
[119, 120]
[119, 85]
[119, 155]
[119, 154]
[120, 121]
[120, 155]
[124, 125]
[124, 90]
[124, 160]
[125, 161]
[125, 160]
[129, 130]
[133, 134]
[133, 169]
[134, 100]
[134, 169]
[136, 102]
[136, 172]
[140, 175]
[145, 181]
[147, 148]
[147, 113]
[147, 182]
[148, 149]
[149, 150]
[149, 115]
[149, 185]
[150, 185]
[153, 154]
[153, 119]
[154, 155]
[154, 120]
[154, 190]
[155, 121]
[155, 190]
[160, 161]
[161, 162]
[162, 163]
[162, 198]
[163, 129]
[163, 198]
[169, 205]
[169, 204]
[172, 207]
[175, 210]
[177, 178]
[177, 212]
[181, 182]
[181, 147]
[181, 217]
[181, 216]
[182, 148]
[182, 217]
[185, 221]
[187, 153]
[193, 229]
[193, 228]
[202, 203]
[202, 238]
[203, 204]
[203, 169]
[203, 239]
[203, 238]
[204, 205]
[204, 239]
[212, 178]
[216, 217]
[216, 182]
[221, 187]
[228, 229]
[232, 198]
[238, 239]
[238, 204]
[239, 205]
