[0, 35]
[7, 8]
[8, 44]
[10, 11]
[10, 45]
[11, 12]
[11, 47]
[12, 13]
[12, 47]
[13, 49]
[17, 18]
[17, 52]
[24, 25]
[25, 26]
[26, 27]
[26, 62]
[27, 62]
[31, 32]
[32, 33]
[33, 34]
[33, 69]
[34, 69]
[37, 38]
[37, 73]
[37, 72]
[38, 74]
[38, 73]
[44, 45]
[44, 10]
[44, 80]
[44, 79]
[45, 11]
[45, 81]
[45, 80]
[47, 13]
[47, 83]
[49, 85]
[51, 52]
[51, 17]
[51, 86]
[52, 18]
[52, 88]
[56, 57]
[57, 58]
[58, 24]
[62, 98]
[62, 97]
[64, 65]
[65, 31]
[72, 73]
[72, 38]
[72, 108]
[73, 74]
[73, 108]
[79, 80]
[79, 45]
[80, 81]
[81, 47]
[83, 49]
[83, 118]
[85, 86]
[85, 51]
[85, 120]
[86, 52]
[86, 122]
[88, 124]
[88, 123]
[90, 56]
[90, 125]
[96, 97]
[96, 62]
[97, 98]
[97, 133]
[98, 64]
[98, 133]
[102, 103]
[102, 137]
[103, 69]
[106, 72]
[108, 74]
[108, 143]
[112, 113]
[113, 79]
[118, 153]
[120, 86]
[120, 155]
[122, 123]
[122, 88]
[123, 124]
[123, 159]
[124, 125]
[124, 90]
[124, 160]
[124, 159]
[125, 161]
[125, 160]
[133, 169]
[133, 168]
[135, 171]
[135, 170]
[137, 103]
[137, 173]
[155, 190]
[159, 160]
[159, 125]
[159, 195]
[160, 161]
[160, 195]
[163, 164]
[163, 199]
[163, 198]
[164, 200]
[164, 199]
[168, 169]
[168, 204]
[169, 170]
[169, 135]
[169, 205]
[169, 204]
[170, 171]
[170, 206]
[170, 205]
[171, 137]
[171, 206]
[173, 174]
[173, 209]
[174, 209]
[175, 176]
[175, 211]
[176, 211]
[184, 220]
[186, 187]
[186, 222]
[187, 153]
[187, 223]
[187, 222]
[190, 226]
[190, 225]
[195, 161]
[195, 231]
[195, 230]
[198, 199]
[198, 164]
[198, 234]
[199, 200]
[199, 235]
[199, 234]
[200, 166]
[200, 235]
[204, 205]
[204, 170]
[205, 206]
[205, 171]
[206, 242]
[209, 244]
[220, 186]
[222, 223]
[223, 224]
[224, 225]
[224, 190]
[225, 226]
[230, 231]
[231, 232]
[232, 198]
[234, 235]
[234, 200]
[242, 243]
[243, 244]
[243, 209]
