[1, 37]
[4, 5]
[5, 6]
[5, 41]
[6, 7]
[6, 42]
[6, 41]
[7, 8]
[7, 43]
[7, 42]
[8, 9]
[8, 43]
[9, 10]
[9, 45]
[10, 11]
[10, 45]
[11, 12]
[11, 47]
[12, 47]
[16, 17]
[17, 18]
[21, 22]
[21, 57]
[21, 56]
[22, 23]
[22, 57]
[23, 24]
[23, 59]
[24, 59]
[30, 31]
[30, 66]
[30, 65]
[31, 32]
[31, 67]
[31, 66]
[32, 33]
[32, 67]
[33, 69]
[35, 1]
[37, 38]
[37, 72]
[38, 4]
[41, 42]
[41, 7]
[42, 43]
[42, 8]
[43, 9]
[43, 79]
[45, 11]
[45, 80]
[47, 82]
[55, 56]
[55, 21]
[56, 57]
[56, 22]
[56, 92]
[57, 23]
[57, 92]
[59, 95]
[59, 94]
[65, 66]
[65, 31]
[65, 101]
[66, 67]
[66, 32]
[66, 102]
[66, 101]
[67, 33]
[67, 102]
[69, 104]
[72, 38]
[72, 108]
[79, 80]
[79, 45]
[79, 115]
[80, 115]
[82, 117]
[87, 88]
[87, 123]
[87, 122]
[88, 89]
[88, 123]
[89, 55]
[92, 128]
[92, 127]
[94, 95]
[94, 130]
[94, 129]
[95, 96]
[95, 130]
[96, 97]
[97, 98]
[98, 134]
[101, 102]
[101, 67]
[101, 137]
[102, 137]
[104, 139]
[111, 147]
[117, 153]
[119, 120]
[119, 155]
[120, 121]
[120, 155]
[121, 122]
[121, 87]
[122, 123]
[122, 88]
[123, 89]
[123, 159]
[127, 128]
[128, 129]
[128, 94]
[129, 130]
[129, 95]
[130, 96]
[130, 166]
[134, 170]
[137, 172]
[140, 176]
[140, 175]
[142, 108]
[142, 178]
[142, 177]
[149, 115]
[149, 184]
[153, 119]
[153, 188]
[155, 121]
[155, 191]
[159, 160]
[159, 194]
[160, 161]
[161, 127]
[161, 197]
[166, 202]
[166, 201]
[170, 206]
[170, 205]
[172, 208]
[175, 176]
[175, 211]
[175, 210]
[176, 177]
[176, 142]
[176, 211]
[177, 178]
[178, 179]
[178, 214]
[179, 214]
[181, 147]
[187, 188]
[187, 153]
[187, 223]
[188, 223]
[191, 227]
[191, 226]
[194, 160]
[197, 233]
[199, 200]
[200, 201]
[200, 166]
[201, 202]
[202, 238]
[204, 205]
[204, 170]
[204, 239]
[205, 206]
[205, 241]
[206, 172]
[206, 241]
[210, 211]
[210, 176]
[211, 177]
[218, 184]
[225, 226]
[225, 191]
[226, 227]
[231, 197]
[233, 199]
[238, 239]
[238, 204]
[239, 205]
