[3, 39]
[5, 6]
[5, 40]
[6, 42]
[8, 9]
[8, 44]
[8, 43]
[9, 10]
[9, 44]
[10, 46]
[12, 13]
[12, 48]
[12, 47]
[13, 48]
[19, 55]
[19, 54]
[22, 58]
[22, 57]
[24, 25]
[24, 59]
[25, 61]
[27, 28]
[27, 62]
[28, 29]
[28, 64]
[29, 65]
[29, 64]
[32, 33]
[32, 68]
[32, 67]
[33, 34]
[33, 69]
[33, 68]
[34, 69]
[39, 40]
[39, 5]
[39, 74]
[40, 6]
[42, 43]
[42, 8]
[43, 44]
[43, 9]
[43, 79]
[44, 10]
[44, 80]
[44, 79]
[46, 47]
[46, 12]
[46, 81]
[47, 48]
[47, 13]
[50, 85]
[53, 54]
[53, 19]
[53, 89]
[54, 55]
[54, 90]
[54, 89]
[55, 56]
[55, 90]
[56, 57]
[56, 22]
[57, 58]
[58, 59]
[58, 24]
[59, 25]
[61, 62]
[61, 27]
[61, 97]
[62, 28]
[62, 98]
[62, 97]
[64, 65]
[64, 100]
[65, 66]
[65, 100]
[66, 67]
[66, 32]
[66, 102]
[67, 68]
[67, 33]
[67, 102]
[68, 69]
[68, 34]
[71, 72]
[71, 106]
[72, 73]
[72, 108]
[73, 74]
[73, 39]
[73, 109]
[73, 108]
[74, 40]
[74, 110]
[74, 109]
[79, 80]
[80, 81]
[80, 46]
[81, 47]
[81, 117]
[85, 121]
[85, 120]
[89, 90]
[89, 55]
[89, 125]
[89, 124]
[90, 56]
[90, 126]
[90, 125]
[97, 98]
[97, 133]
[98, 64]
[98, 133]
[100, 66]
[102, 68]
[102, 138]
[105, 106]
[105, 71]
[105, 140]
[106, 72]
[108, 109]
[108, 74]
[108, 144]
[108, 143]
[109, 110]
[109, 144]
[110, 146]
[113, 79]
[117, 152]
[119, 120]
[119, 85]
[119, 155]
[119, 154]
[120, 121]
[120, 156]
[120, 155]
[121, 122]
[121, 156]
[122, 158]
[124, 125]
[124, 90]
[125, 126]
[126, 162]
[128, 129]
[129, 130]
[129, 165]
[130, 165]
[133, 169]
[138, 173]
[140, 106]
[140, 175]
[143, 144]
[143, 109]
[143, 179]
[144, 110]
[144, 179]
[146, 147]
[146, 182]
[147, 113]
[147, 183]
[147, 182]
[150, 151]
[150, 186]
[150, 185]
[151, 152]
[151, 117]
[151, 186]
[154, 155]
[154, 120]
[154, 190]
[155, 156]
[155, 121]
[155, 191]
[155, 190]
[156, 122]
[156, 192]
[156, 191]
[158, 124]
[158, 194]
[158, 193]
[162, 128]
[165, 201]
[165, 200]
[167, 133]
[167, 202]
[169, 170]
[169, 204]
[170, 171]
[171, 172]
[171, 207]
[172, 173]
[172, 138]
[172, 207]
[175, 211]
[175, 210]
[177, 143]
[177, 212]
[179, 215]
[179, 214]
[182, 183]
[182, 217]
[183, 184]
[184, 185]
[184, 150]
[184, 220]
[185, 186]
[185, 151]
[185, 221]
[185, 220]
[186, 152]
[186, 221]
[190, 191]
[190, 156]
[190, 226]
[190, 225]
[191, 192]
[191, 227]
[191, 226]
[192, 193]
[192, 158]
[192, 227]
[193, 194]
[193, 229]
[194, 230]
[194, 229]
[196, 162]
[199, 200]
[199, 165]
[199, 235]
[199, 234]
[200, 201]
[200, 236]
[200, 235]
[201, 202]
[201, 167]
[201, 236]
[204, 170]
[204, 240]
[204, 239]
[207, 173]
[207, 243]
[210, 211]
[211, 212]
[211, 177]
[214, 215]
[215, 216]
[216, 217]
[216, 182]
[217, 183]
[220, 221]
[220, 186]
[225, 226]
[225, 191]
[226, 227]
[226, 192]
[227, 193]
[229, 230]
[230, 196]
[234, 235]
[234, 200]
[235, 236]
[235, 201]
[236, 202]
[239, 240]
[243, 244]
