[0, 35]
[3, 4]
[3, 39]
[3, 38]
[4, 39]
[11, 47]
[15, 51]
[21, 57]
[24, 25]
[33, 69]
[35, 71]
[38, 39]
[38, 4]
[38, 74]
[38, 73]
[39, 74]
[42, 78]
[47, 82]
[51, 52]
[52, 88]
[64, 65]
[64, 100]
[65, 100]
[67, 33]
[71, 72]
[71, 106]
[72, 73]
[72, 38]
[72, 108]
[73, 74]
[73, 39]
[73, 108]
[74, 110]
[78, 114]
[81, 82]
[81, 47]
[82, 118]
[88, 124]
[88, 123]
[91, 57]
[91, 127]
[96, 132]
[98, 64]
[98, 134]
[100, 136]
[105, 106]
[105, 71]
[105, 141]
[105, 140]
[106, 72]
[106, 142]
[106, 141]
[108, 74]
[110, 111]
[111, 112]
[112, 78]
[114, 149]
[118, 84]
[118, 154]
[122, 123]
[122, 88]
[122, 158]
[122, 157]
[123, 124]
[123, 159]
[123, 158]
[124, 160]
[124, 159]
[127, 163]
[127, 162]
[129, 165]
[132, 98]
[132, 167]
[134, 100]
[134, 169]
[136, 171]
[138, 139]
[140, 141]
[140, 106]
[140, 175]
[141, 142]
[142, 108]
[151, 152]
[151, 187]
[152, 118]
[152, 187]
[154, 155]
[154, 189]
[157, 158]
[157, 123]
[157, 193]
[157, 192]
[158, 159]
[158, 124]
[158, 194]
[158, 193]
[159, 160]
[159, 195]
[159, 194]
[160, 161]
[160, 195]
[161, 162]
[161, 127]
[162, 163]
[163, 129]
[163, 199]
[165, 166]
[165, 200]
[166, 167]
[166, 132]
[166, 202]
[167, 202]
[169, 205]
[171, 206]
[175, 141]
[175, 211]
[179, 215]
[179, 214]
[182, 217]
[187, 223]
[187, 222]
[189, 155]
[192, 193]
[192, 158]
[193, 194]
[193, 159]
[193, 229]
[194, 195]
[194, 160]
[194, 229]
[195, 161]
[195, 231]
[199, 200]
[199, 165]
[199, 234]
[200, 166]
[205, 206]
[205, 171]
[205, 241]
[206, 241]
[214, 215]
[215, 216]
[216, 217]
[216, 182]
[221, 222]
[221, 187]
[222, 223]
[223, 189]
[226, 192]
[229, 195]
[233, 234]
[233, 199]
[234, 200]
