[2, 38]
[5, 6]
[5, 40]
[11, 12]
[11, 47]
[11, 46]
[12, 48]
[12, 47]
[14, 15]
[14, 50]
[15, 16]
[15, 51]
[15, 50]
[16, 51]
[25, 61]
[25, 60]
[31, 32]
[31, 67]
[32, 33]
[32, 67]
[38, 74]
[40, 6]
[40, 76]
[45, 46]
[45, 11]
[45, 80]
[46, 47]
[46, 12]
[47, 48]
[47, 83]
[48, 14]
[48, 83]
[50, 51]
[50, 16]
[51, 87]
[57, 58]
[57, 92]
[58, 59]
[58, 94]
[59, 60]
[59, 25]
[59, 95]
[59, 94]
[60, 61]
[60, 96]
[60, 95]
[61, 62]
[61, 96]
[67, 33]
[67, 103]
[67, 102]
[74, 40]
[76, 77]
[76, 112]
[76, 111]
[77, 113]
[77, 112]
[80, 46]
[80, 116]
[80, 115]
[83, 118]
[87, 88]
[91, 92]
[91, 57]
[91, 127]
[91, 126]
[92, 58]
[92, 127]
[94, 95]
[94, 60]
[94, 129]
[95, 96]
[95, 61]
[96, 62]
[99, 100]
[99, 134]
[100, 136]
[102, 103]
[103, 139]
[105, 141]
[105, 140]
[107, 143]
[111, 112]
[111, 77]
[112, 113]
[115, 116]
[116, 117]
[117, 118]
[117, 83]
[117, 153]
[118, 153]
[121, 87]
[121, 157]
[126, 127]
[126, 92]
[129, 95]
[134, 100]
[136, 102]
[140, 141]
[140, 176]
[141, 107]
[141, 177]
[141, 176]
[143, 144]
[143, 179]
[143, 178]
[144, 145]
[144, 179]
[145, 111]
[153, 189]
[153, 188]
[155, 121]
[155, 191]
[157, 158]
[157, 192]
[160, 126]
[160, 195]
[166, 167]
[166, 202]
[166, 201]
[167, 202]
[173, 139]
[173, 208]
[176, 177]
[176, 212]
[177, 178]
[177, 143]
[177, 212]
[178, 179]
[178, 144]
[179, 145]
[184, 219]
[187, 188]
[187, 153]
[188, 189]
[189, 155]
[189, 225]
[191, 192]
[191, 157]
[192, 158]
[192, 228]
[195, 231]
[195, 230]
[197, 198]
[198, 199]
[198, 234]
[199, 234]
[201, 202]
[201, 167]
[201, 237]
[202, 237]
[204, 240]
[204, 239]
[208, 244]
[210, 176]
[212, 178]
[216, 217]
[225, 191]
[230, 231]
[231, 197]
[239, 240]
