[1, 37]
[9, 44]
[13, 14]
[13, 48]
[14, 50]
[20, 21]
[21, 22]
[21, 57]
[22, 57]
[33, 69]
[33, 68]
[37, 38]
[38, 74]
[40, 76]
[40, 75]
[44, 80]
[48, 14]
[50, 51]
[50, 86]
[51, 17]
[51, 87]
[51, 86]
[59, 60]
[59, 95]
[60, 95]
[65, 66]
[66, 67]
[67, 68]
[67, 33]
[68, 69]
[68, 104]
[69, 104]
[74, 75]
[74, 40]
[74, 109]
[75, 76]
[76, 112]
[86, 87]
[86, 122]
[87, 123]
[87, 122]
[97, 63]
[109, 75]
[112, 113]
[118, 119]
[118, 154]
[118, 153]
[119, 154]
[122, 123]
[122, 157]
[123, 159]
[127, 162]
[137, 173]
[137, 172]
[146, 112]
[152, 153]
[152, 118]
[153, 154]
[153, 119]
[153, 189]
[154, 189]
[156, 157]
[156, 122]
[156, 192]
[156, 191]
[157, 123]
[157, 193]
[157, 192]
[159, 125]
[159, 195]
[162, 198]
[164, 200]
[169, 135]
[169, 205]
[172, 173]
[172, 208]
[173, 209]
[173, 208]
[178, 179]
[178, 214]
[179, 180]
[179, 215]
[179, 214]
[180, 146]
[180, 215]
[189, 224]
[191, 192]
[191, 157]
[191, 226]
[192, 193]
[193, 159]
[195, 196]
[195, 230]
[196, 162]
[196, 232]
[198, 164]
[200, 166]
[200, 236]
[203, 169]
[203, 239]
[205, 206]
[206, 172]
[208, 209]
[208, 244]
[209, 244]
[214, 215]
[214, 180]
[223, 224]
[223, 189]
[226, 192]
[230, 196]
[232, 198]
[239, 205]
