[2, 38]
[12, 48]
[15, 16]
[15, 51]
[16, 52]
[16, 51]
[18, 54]
[26, 62]
[30, 66]
[30, 65]
[32, 67]
[34, 69]
[38, 4]
[41, 42]
[41, 77]
[42, 77]
[51, 52]
[51, 86]
[52, 18]
[54, 55]
[59, 94]
[62, 63]
[62, 98]
[63, 64]
[63, 98]
[64, 65]
[64, 30]
[64, 100]
[65, 66]
[65, 101]
[65, 100]
[66, 67]
[66, 32]
[66, 101]
[69, 104]
[70, 105]
[77, 113]
[82, 48]
[82, 117]
[86, 52]
[93, 94]
[93, 59]
[93, 128]
[94, 130]
[98, 64]
[98, 134]
[100, 101]
[100, 66]
[100, 135]
[101, 67]
[101, 137]
[113, 114]
[113, 149]
[113, 148]
[114, 149]
[116, 117]
[116, 82]
[116, 151]
[119, 155]
[126, 161]
[128, 94]
[128, 164]
[130, 131]
[130, 165]
[131, 132]
[132, 98]
[132, 168]
[134, 135]
[134, 100]
[135, 101]
[145, 146]
[145, 180]
[146, 147]
[146, 182]
[147, 148]
[147, 113]
[147, 183]
[147, 182]
[148, 149]
[148, 114]
[148, 183]
[151, 117]
[151, 186]
[155, 190]
[160, 161]
[160, 126]
[164, 165]
[164, 130]
[165, 131]
[165, 201]
[168, 134]
[168, 204]
[168, 203]
[176, 177]
[179, 180]
[179, 145]
[179, 215]
[180, 146]
[180, 215]
[182, 183]
[182, 148]
[183, 149]
[192, 193]
[193, 229]
[198, 164]
[198, 234]
[198, 233]
[201, 237]
[203, 204]
[203, 239]
[204, 205]
[204, 239]
[205, 206]
[206, 207]
[223, 224]
[224, 190]
[232, 233]
[232, 198]
[233, 234]
[234, 235]
[235, 201]
[237, 203]
[239, 205]
