[5, 6]
[11, 12]
[11, 47]
[11, 46]
[12, 13]
[12, 47]
[13, 14]
[13, 49]
[14, 49]
[19, 20]
[20, 56]
[23, 24]
[23, 59]
[24, 60]
[24, 59]
[26, 27]
[26, 62]
[26, 61]
[27, 28]
[27, 63]
[27, 62]
[28, 29]
[28, 64]
[28, 63]
[29, 64]
[31, 32]
[31, 66]
[39, 5]
[39, 74]
[43, 44]
[43, 79]
[44, 45]
[44, 80]
[44, 79]
[45, 46]
[45, 11]
[45, 80]
[46, 47]
[46, 12]
[46, 82]
[47, 13]
[47, 82]
[49, 84]
[52, 87]
[56, 92]
[56, 91]
[59, 60]
[59, 95]
[59, 94]
[60, 61]
[60, 26]
[60, 96]
[60, 95]
[61, 62]
[61, 27]
[61, 96]
[62, 63]
[62, 28]
[62, 98]
[63, 64]
[63, 29]
[63, 99]
[63, 98]
[64, 100]
[64, 99]
[66, 32]
[66, 102]
[69, 104]
[70, 106]
[70, 105]
[74, 110]
[74, 109]
[76, 77]
[76, 112]
[77, 43]
[77, 112]
[79, 80]
[79, 45]
[80, 46]
[84, 120]
[84, 119]
[90, 91]
[90, 56]
[91, 92]
[92, 93]
[93, 94]
[93, 59]
[94, 95]
[94, 60]
[95, 96]
[95, 61]
[95, 131]
[96, 62]
[96, 131]
[98, 99]
[98, 64]
[98, 133]
[99, 100]
[99, 135]
[100, 66]
[100, 136]
[100, 135]
[104, 139]
[105, 106]
[105, 141]
[105, 140]
[106, 72]
[106, 141]
[109, 110]
[109, 144]
[110, 76]
[112, 148]
[119, 120]
[119, 155]
[120, 155]
[131, 166]
[133, 99]
[135, 136]
[135, 171]
[135, 170]
[136, 102]
[136, 171]
[139, 174]
[140, 141]
[140, 106]
[140, 176]
[141, 176]
[143, 144]
[143, 109]
[143, 179]
[143, 178]
[144, 110]
[144, 179]
[148, 184]
[148, 183]
[152, 153]
[152, 187]
[153, 119]
[155, 191]
[159, 194]
[161, 197]
[170, 171]
[170, 136]
[173, 174]
[173, 139]
[173, 208]
[176, 211]
[178, 179]
[178, 144]
[179, 215]
[181, 217]
[183, 184]
[183, 218]
[184, 150]
[184, 220]
[187, 153]
[187, 223]
[187, 222]
[191, 192]
[191, 227]
[191, 226]
[192, 193]
[192, 227]
[193, 194]
[193, 159]
[208, 174]
[215, 181]
[217, 218]
[217, 183]
[218, 184]
[220, 221]
[221, 222]
[221, 187]
[222, 223]
[226, 227]
[226, 192]
[227, 193]
