[0, 35]
[5, 6]
[5, 41]
[6, 41]
[12, 13]
[12, 48]
[12, 47]
[13, 48]
[16, 52]
[16, 51]
[18, 19]
[18, 54]
[18, 53]
[19, 55]
[19, 54]
[22, 23]
[22, 57]
[26, 61]
[29, 64]
[31, 32]
[31, 67]
[32, 67]
[35, 71]
[37, 38]
[37, 72]
[41, 77]
[47, 48]
[47, 13]
[47, 83]
[48, 83]
[51, 52]
[51, 87]
[52, 53]
[52, 18]
[52, 87]
[53, 54]
[53, 19]
[54, 55]
[54, 90]
[55, 90]
[57, 23]
[63, 64]
[63, 29]
[64, 100]
[67, 103]
[71, 72]
[71, 37]
[71, 107]
[72, 38]
[72, 107]
[77, 112]
[83, 119]
[85, 51]
[87, 53]
[87, 123]
[90, 126]
[90, 125]
[100, 135]
[105, 71]
[105, 140]
[107, 142]
[119, 85]
[125, 126]
[126, 162]
[135, 171]
[135, 170]
[144, 145]
[144, 179]
[145, 146]
[145, 181]
[146, 112]
[146, 181]
[162, 197]
[168, 203]
[170, 171]
[171, 172]
[174, 209]
[179, 145]
[179, 215]
[179, 214]
[181, 217]
[184, 185]
[184, 220]
[184, 219]
[185, 186]
[185, 221]
[185, 220]
[186, 187]
[186, 221]
[187, 223]
[189, 225]
[189, 224]
[191, 192]
[191, 227]
[191, 226]
[192, 193]
[192, 227]
[193, 194]
[194, 230]
[202, 203]
[202, 168]
[202, 237]
[209, 244]
[214, 215]
[215, 181]
[217, 218]
[218, 219]
[218, 184]
[219, 220]
[219, 185]
[220, 221]
[220, 186]
[221, 187]
[223, 224]
[223, 189]
[224, 225]
[225, 226]
[225, 191]
[226, 227]
[226, 192]
[227, 193]
[230, 231]
[231, 197]
[236, 237]
[236, 202]
[237, 203]
[243, 244]
[243, 209]
