[18, 54]
[22, 57]
[26, 27]
[26, 61]
[29, 30]
[29, 65]
[30, 65]
[32, 33]
[33, 34]
[37, 73]
[37, 72]
[44, 45]
[47, 48]
[47, 82]
[48, 84]
[50, 51]
[50, 86]
[50, 85]
[51, 86]
[54, 55]
[54, 90]
[55, 91]
[55, 90]
[57, 93]
[61, 27]
[65, 100]
[71, 72]
[71, 37]
[72, 73]
[72, 108]
[73, 74]
[73, 109]
[73, 108]
[74, 109]
[82, 48]
[82, 117]
[84, 85]
[84, 50]
[85, 86]
[85, 51]
[86, 122]
[88, 54]
[90, 91]
[90, 126]
[91, 57]
[91, 126]
[93, 94]
[100, 136]
[102, 103]
[108, 109]
[108, 74]
[108, 143]
[109, 145]
[111, 112]
[117, 153]
[122, 88]
[122, 157]
[136, 102]
[136, 172]
[136, 171]
[140, 175]
[143, 109]
[143, 179]
[145, 111]
[145, 181]
[151, 117]
[153, 189]
[156, 157]
[156, 122]
[159, 160]
[159, 194]
[160, 126]
[171, 172]
[171, 207]
[172, 208]
[172, 207]
[175, 211]
[177, 143]
[177, 212]
[179, 145]
[181, 217]
[181, 216]
[184, 185]
[184, 219]
[185, 151]
[189, 225]
[194, 160]
[194, 230]
[197, 232]
[207, 208]
[207, 243]
[208, 209]
[208, 244]
[208, 243]
[209, 244]
[211, 212]
[211, 177]
[216, 217]
[217, 218]
[218, 219]
[218, 184]
[219, 185]
[225, 226]
[228, 194]
[236, 202]
[241, 207]
[243, 244]
[243, 209]
