[1, 2]
[2, 3]
[3, 4]
[3, 39]
[4, 40]
[4, 39]
[7, 43]
[13, 14]
[13, 49]
[13, 48]
[14, 49]
[16, 52]
[18, 19]
[19, 55]
[21, 57]
[25, 26]
[29, 30]
[29, 65]
[29, 64]
[30, 65]
[33, 34]
[35, 1]
[35, 71]
[35, 70]
[39, 40]
[39, 75]
[40, 75]
[43, 44]
[43, 79]
[43, 78]
[44, 10]
[44, 79]
[47, 48]
[47, 13]
[47, 82]
[48, 49]
[48, 14]
[48, 84]
[49, 85]
[49, 84]
[52, 18]
[52, 87]
[55, 21]
[57, 92]
[64, 65]
[64, 30]
[64, 100]
[65, 101]
[65, 100]
[70, 71]
[71, 107]
[73, 39]
[75, 111]
[78, 79]
[78, 44]
[78, 114]
[79, 114]
[82, 48]
[82, 118]
[82, 117]
[84, 85]
[84, 120]
[84, 119]
[85, 86]
[85, 121]
[85, 120]
[86, 87]
[86, 52]
[86, 122]
[86, 121]
[87, 122]
[92, 127]
[94, 95]
[94, 129]
[95, 131]
[97, 98]
[98, 64]
[100, 101]
[100, 135]
[101, 102]
[101, 137]
[102, 137]
[107, 73]
[107, 143]
[107, 142]
[111, 112]
[112, 78]
[112, 148]
[114, 150]
[114, 149]
[117, 118]
[118, 119]
[118, 84]
[118, 154]
[119, 120]
[119, 85]
[119, 155]
[119, 154]
[120, 121]
[120, 86]
[120, 155]
[121, 122]
[121, 87]
[121, 157]
[122, 158]
[122, 157]
[126, 127]
[126, 92]
[129, 95]
[129, 164]
[131, 97]
[131, 167]
[135, 101]
[135, 171]
[137, 173]
[140, 176]
[142, 143]
[142, 178]
[142, 177]
[143, 178]
[148, 149]
[148, 114]
[148, 184]
[149, 150]
[149, 184]
[150, 186]
[154, 155]
[154, 120]
[154, 190]
[155, 121]
[155, 190]
[157, 158]
[157, 192]
[158, 159]
[159, 160]
[160, 126]
[160, 196]
[164, 200]
[167, 168]
[167, 203]
[167, 202]
[168, 169]
[168, 203]
[169, 135]
[171, 137]
[171, 207]
[173, 174]
[173, 208]
[176, 177]
[176, 142]
[176, 212]
[176, 211]
[177, 178]
[177, 143]
[177, 212]
[180, 215]
[184, 150]
[184, 220]
[184, 219]
[188, 154]
[188, 224]
[192, 158]
[192, 228]
[192, 227]
[196, 197]
[196, 231]
[197, 198]
[197, 233]
[198, 164]
[198, 233]
[200, 201]
[200, 236]
[200, 235]
[201, 202]
[201, 167]
[201, 236]
[202, 203]
[202, 168]
[203, 169]
[207, 208]
[207, 173]
[207, 243]
[207, 242]
[208, 174]
[208, 243]
[211, 212]
[211, 177]
[212, 178]
[219, 220]
[220, 186]
[224, 190]
[227, 228]
[228, 229]
[229, 230]
[230, 231]
[230, 196]
[231, 197]
[235, 236]
[235, 201]
[236, 202]
[240, 241]
[241, 242]
[241, 207]
[242, 243]
[242, 208]
