[0, 1]
[1, 2]
[1, 37]
[2, 37]
[4, 40]
[4, 39]
[6, 7]
[6, 42]
[7, 8]
[7, 43]
[7, 42]
[8, 9]
[8, 43]
[9, 45]
[11, 47]
[11, 46]
[15, 50]
[17, 18]
[17, 52]
[18, 19]
[18, 54]
[19, 20]
[19, 55]
[19, 54]
[20, 21]
[20, 56]
[20, 55]
[21, 22]
[21, 57]
[21, 56]
[22, 58]
[22, 57]
[24, 59]
[29, 30]
[29, 65]
[30, 31]
[30, 66]
[30, 65]
[31, 67]
[31, 66]
[33, 69]
[33, 68]
[37, 72]
[39, 40]
[39, 74]
[40, 6]
[42, 43]
[42, 8]
[42, 77]
[43, 9]
[45, 46]
[45, 11]
[45, 81]
[45, 80]
[46, 47]
[46, 82]
[46, 81]
[47, 48]
[47, 82]
[50, 86]
[50, 85]
[52, 18]
[54, 55]
[54, 20]
[54, 90]
[54, 89]
[55, 56]
[55, 21]
[55, 90]
[56, 57]
[56, 22]
[56, 92]
[57, 58]
[57, 93]
[57, 92]
[58, 59]
[58, 24]
[58, 93]
[59, 95]
[62, 63]
[63, 29]
[63, 99]
[65, 66]
[65, 31]
[65, 100]
[66, 67]
[66, 102]
[67, 68]
[67, 33]
[67, 102]
[68, 69]
[70, 71]
[70, 105]
[71, 72]
[71, 37]
[71, 107]
[72, 107]
[74, 40]
[74, 110]
[74, 109]
[77, 43]
[77, 113]
[77, 112]
[80, 81]
[80, 46]
[80, 116]
[80, 115]
[81, 82]
[81, 47]
[81, 117]
[81, 116]
[82, 48]
[82, 117]
[85, 86]
[85, 121]
[85, 120]
[86, 52]
[86, 121]
[89, 90]
[89, 55]
[89, 125]
[89, 124]
[90, 56]
[90, 125]
[92, 93]
[92, 58]
[92, 128]
[92, 127]
[93, 59]
[93, 128]
[95, 96]
[95, 131]
[95, 130]
[96, 62]
[96, 131]
[99, 100]
[99, 65]
[99, 135]
[100, 66]
[100, 136]
[100, 135]
[102, 68]
[105, 71]
[105, 141]
[109, 110]
[109, 144]
[110, 146]
[112, 113]
[112, 148]
[112, 147]
[113, 149]
[113, 148]
[115, 116]
[115, 81]
[115, 151]
[116, 117]
[116, 82]
[116, 152]
[116, 151]
[117, 153]
[117, 152]
[119, 120]
[119, 85]
[119, 154]
[120, 121]
[120, 86]
[120, 156]
[121, 157]
[121, 156]
[124, 125]
[124, 90]
[124, 160]
[124, 159]
[125, 160]
[127, 128]
[127, 93]
[127, 163]
[127, 162]
[128, 163]
[130, 131]
[130, 96]
[131, 167]
[135, 136]
[135, 170]
[136, 102]
[141, 107]
[144, 110]
[144, 180]
[146, 147]
[146, 112]
[146, 182]
[146, 181]
[147, 148]
[147, 113]
[147, 183]
[147, 182]
[148, 149]
[148, 184]
[148, 183]
[149, 115]
[149, 185]
[149, 184]
[151, 152]
[151, 117]
[152, 153]
[153, 154]
[153, 119]
[154, 120]
[154, 190]
[156, 157]
[156, 191]
[157, 158]
[157, 193]
[158, 159]
[158, 124]
[158, 194]
[158, 193]
[159, 160]
[159, 125]
[159, 195]
[159, 194]
[160, 195]
[162, 163]
[162, 128]
[162, 197]
[167, 168]
[170, 136]
[173, 139]
[173, 208]
[175, 141]
[175, 211]
[178, 144]
[180, 181]
[180, 146]
[180, 216]
[181, 182]
[181, 147]
[181, 216]
[182, 183]
[182, 148]
[182, 218]
[183, 184]
[183, 149]
[183, 218]
[184, 185]
[185, 151]
[190, 191]
[190, 156]
[190, 226]
[191, 157]
[191, 227]
[191, 226]
[193, 194]
[193, 159]
[193, 229]
[193, 228]
[194, 195]
[194, 160]
[194, 230]
[194, 229]
[195, 231]
[195, 230]
[197, 163]
[207, 208]
[207, 173]
[207, 242]
[216, 182]
[218, 184]
[224, 190]
[226, 227]
[227, 228]
[227, 193]
[228, 229]
[228, 194]
[229, 230]
[229, 195]
[230, 231]
[231, 197]
[236, 237]
[237, 238]
[238, 239]
[241, 242]
[241, 207]
[242, 208]
