[2, 3]
[3, 4]
[3, 39]
[4, 40]
[4, 39]
[8, 44]
[10, 11]
[10, 46]
[10, 45]
[11, 47]
[11, 46]
[13, 48]
[21, 22]
[21, 56]
[24, 25]
[24, 59]
[27, 28]
[27, 62]
[28, 29]
[29, 30]
[29, 65]
[30, 66]
[30, 65]
[33, 34]
[33, 68]
[39, 40]
[42, 8]
[42, 78]
[42, 77]
[44, 45]
[44, 10]
[44, 80]
[45, 46]
[45, 11]
[45, 80]
[46, 47]
[47, 48]
[47, 13]
[56, 22]
[59, 25]
[59, 95]
[59, 94]
[62, 28]
[65, 66]
[65, 100]
[66, 67]
[67, 68]
[67, 33]
[68, 34]
[70, 106]
[70, 105]
[77, 78]
[77, 113]
[77, 112]
[78, 44]
[78, 113]
[80, 46]
[80, 115]
[88, 123]
[93, 94]
[93, 59]
[93, 129]
[94, 95]
[94, 129]
[100, 66]
[100, 136]
[105, 106]
[106, 72]
[106, 142]
[112, 113]
[112, 78]
[112, 147]
[120, 156]
[123, 158]
[129, 95]
[133, 169]
[133, 168]
[136, 137]
[136, 172]
[136, 171]
[137, 173]
[137, 172]
[142, 178]
[142, 177]
[147, 113]
[147, 183]
[158, 194]
[162, 163]
[162, 198]
[162, 197]
[163, 129]
[163, 198]
[168, 169]
[171, 172]
[171, 137]
[171, 207]
[172, 173]
[172, 208]
[172, 207]
[173, 139]
[173, 209]
[173, 208]
[175, 210]
[177, 178]
[177, 213]
[177, 212]
[178, 179]
[178, 213]
[181, 147]
[181, 217]
[181, 216]
[183, 219]
[183, 218]
[186, 221]
[189, 190]
[189, 224]
[190, 156]
[190, 226]
[194, 230]
[197, 198]
[197, 163]
[197, 233]
[198, 233]
[202, 168]
[202, 237]
[207, 208]
[207, 173]
[207, 243]
[208, 209]
[208, 243]
[212, 213]
[212, 178]
[213, 179]
[216, 217]
[217, 218]
[217, 183]
[218, 219]
[224, 190]
[228, 194]
[243, 209]
