[2, 37]
[4, 40]
[8, 9]
[8, 43]
[9, 45]
[12, 47]
[14, 50]
[14, 49]
[18, 19]
[18, 53]
[19, 55]
[27, 62]
[32, 68]
[42, 43]
[42, 8]
[43, 9]
[49, 50]
[49, 85]
[50, 86]
[50, 85]
[52, 53]
[52, 18]
[53, 19]
[53, 89]
[55, 91]
[58, 59]
[62, 98]
[62, 97]
[64, 65]
[64, 100]
[65, 100]
[68, 34]
[70, 71]
[70, 106]
[71, 37]
[71, 107]
[71, 106]
[85, 86]
[86, 52]
[89, 55]
[89, 125]
[91, 126]
[97, 98]
[98, 64]
[106, 107]
[107, 108]
[108, 109]
[109, 145]
[125, 126]
[125, 91]
[125, 161]
[125, 160]
[126, 162]
[126, 161]
[128, 163]
[130, 166]
[137, 138]
[137, 173]
[138, 173]
[140, 106]
[145, 180]
[150, 151]
[150, 185]
[151, 187]
[153, 188]
[157, 193]
[159, 160]
[159, 125]
[159, 195]
[159, 194]
[160, 161]
[160, 126]
[160, 195]
[161, 162]
[162, 163]
[162, 128]
[166, 167]
[169, 205]
[171, 137]
[179, 180]
[179, 145]
[179, 214]
[184, 185]
[184, 150]
[184, 220]
[184, 219]
[185, 151]
[185, 221]
[185, 220]
[187, 188]
[187, 153]
[187, 223]
[188, 223]
[193, 194]
[193, 159]
[194, 195]
[194, 160]
[195, 161]
[205, 171]
[214, 180]
[218, 219]
[218, 184]
[219, 220]
[219, 185]
[220, 221]
[221, 187]
[226, 227]
[227, 193]
