[10, 45]
[14, 15]
[15, 16]
[16, 52]
[18, 19]
[18, 54]
[19, 20]
[19, 54]
[20, 56]
[26, 62]
[31, 67]
[33, 69]
[42, 77]
[52, 18]
[52, 88]
[54, 20]
[56, 92]
[56, 91]
[59, 95]
[59, 94]
[65, 31]
[65, 101]
[67, 33]
[70, 106]
[75, 111]
[77, 112]
[82, 83]
[83, 119]
[88, 54]
[88, 124]
[91, 92]
[91, 127]
[91, 126]
[92, 128]
[92, 127]
[94, 95]
[94, 130]
[95, 96]
[95, 130]
[96, 62]
[96, 132]
[99, 65]
[101, 67]
[101, 136]
[106, 107]
[106, 142]
[107, 108]
[107, 142]
[111, 112]
[111, 77]
[111, 146]
[119, 155]
[119, 154]
[124, 125]
[125, 126]
[125, 91]
[126, 127]
[126, 92]
[127, 128]
[128, 94]
[130, 96]
[130, 166]
[130, 165]
[132, 133]
[132, 167]
[133, 99]
[136, 171]
[140, 106]
[140, 176]
[140, 175]
[142, 108]
[142, 177]
[146, 112]
[151, 152]
[152, 188]
[154, 155]
[154, 189]
[155, 121]
[155, 191]
[158, 124]
[158, 194]
[165, 166]
[166, 167]
[166, 132]
[167, 133]
[171, 207]
[173, 174]
[175, 176]
[175, 210]
[176, 177]
[176, 142]
[183, 149]
[183, 219]
[183, 218]
[188, 189]
[188, 154]
[188, 224]
[188, 223]
[189, 155]
[189, 224]
[191, 192]
[192, 158]
[192, 228]
[194, 229]
[196, 197]
[196, 231]
[197, 233]
[199, 165]
[207, 173]
[210, 176]
[218, 219]
[223, 224]
[223, 189]
[228, 229]
[228, 194]
[231, 197]
[233, 199]
