[3, 38]
[5, 41]
[9, 10]
[9, 45]
[10, 11]
[10, 46]
[10, 45]
[11, 47]
[11, 46]
[14, 15]
[15, 16]
[15, 51]
[16, 52]
[16, 51]
[18, 54]
[24, 59]
[27, 28]
[27, 63]
[28, 29]
[28, 64]
[28, 63]
[29, 65]
[29, 64]
[31, 32]
[31, 67]
[32, 67]
[35, 36]
[35, 71]
[36, 71]
[41, 7]
[41, 76]
[45, 46]
[45, 11]
[46, 47]
[46, 82]
[47, 82]
[51, 52]
[52, 18]
[54, 20]
[54, 89]
[58, 59]
[58, 24]
[58, 94]
[59, 95]
[59, 94]
[63, 64]
[63, 29]
[64, 65]
[65, 31]
[65, 101]
[71, 107]
[75, 76]
[75, 41]
[75, 111]
[75, 110]
[76, 112]
[76, 111]
[82, 118]
[89, 125]
[91, 92]
[92, 58]
[94, 95]
[94, 129]
[101, 67]
[101, 137]
[101, 136]
[105, 71]
[105, 141]
[107, 143]
[107, 142]
[110, 111]
[110, 76]
[111, 112]
[111, 147]
[112, 147]
[115, 151]
[115, 150]
[118, 119]
[118, 153]
[119, 120]
[123, 89]
[123, 159]
[123, 158]
[125, 91]
[129, 95]
[129, 165]
[129, 164]
[133, 169]
[135, 136]
[135, 101]
[135, 171]
[136, 137]
[136, 171]
[137, 173]
[139, 174]
[141, 142]
[141, 107]
[141, 177]
[141, 176]
[142, 143]
[142, 177]
[143, 144]
[143, 179]
[144, 110]
[144, 180]
[144, 179]
[147, 183]
[147, 182]
[150, 151]
[151, 152]
[152, 153]
[152, 118]
[153, 119]
[153, 189]
[158, 159]
[159, 125]
[164, 165]
[164, 199]
[165, 166]
[165, 201]
[166, 167]
[166, 201]
[167, 133]
[169, 135]
[169, 205]
[171, 137]
[171, 207]
[173, 174]
[173, 139]
[173, 208]
[176, 177]
[176, 142]
[177, 143]
[177, 213]
[179, 180]
[179, 214]
[182, 183]
[182, 218]
[182, 217]
[183, 184]
[183, 218]
[184, 150]
[184, 220]
[189, 190]
[189, 225]
[190, 191]
[190, 226]
[190, 225]
[191, 226]
[199, 165]
[199, 234]
[201, 167]
[201, 237]
[201, 236]
[205, 171]
[205, 240]
[207, 208]
[207, 173]
[207, 242]
[208, 174]
[213, 214]
[213, 179]
[214, 180]
[217, 218]
[217, 183]
[218, 184]
[220, 221]
[225, 226]
[225, 191]
[236, 237]
[237, 238]
[238, 239]
[239, 240]
[239, 205]
[242, 208]
