[0, 36]
[2, 3]
[2, 37]
[7, 8]
[7, 43]
[8, 9]
[8, 43]
[9, 10]
[9, 45]
[10, 45]
[12, 13]
[12, 48]
[13, 48]
[15, 16]
[15, 51]
[16, 51]
[18, 54]
[20, 56]
[25, 26]
[25, 61]
[25, 60]
[26, 27]
[26, 62]
[26, 61]
[27, 28]
[27, 62]
[28, 64]
[31, 66]
[36, 37]
[36, 2]
[37, 3]
[37, 73]
[43, 9]
[43, 79]
[43, 78]
[45, 81]
[54, 20]
[54, 90]
[54, 89]
[56, 22]
[56, 91]
[59, 60]
[59, 25]
[59, 94]
[60, 61]
[60, 26]
[61, 62]
[61, 27]
[62, 28]
[64, 65]
[64, 99]
[65, 66]
[65, 31]
[70, 36]
[73, 109]
[78, 79]
[78, 114]
[79, 45]
[79, 114]
[81, 82]
[81, 117]
[82, 48]
[82, 117]
[88, 89]
[88, 54]
[88, 124]
[89, 90]
[89, 125]
[89, 124]
[90, 91]
[90, 56]
[90, 126]
[90, 125]
[91, 126]
[94, 60]
[94, 130]
[99, 65]
[99, 135]
[99, 134]
[109, 145]
[109, 144]
[111, 112]
[112, 78]
[112, 148]
[117, 153]
[117, 152]
[124, 125]
[124, 90]
[124, 160]
[125, 126]
[125, 91]
[125, 160]
[126, 162]
[130, 131]
[133, 134]
[133, 99]
[134, 135]
[135, 136]
[135, 171]
[136, 171]
[140, 141]
[140, 175]
[144, 145]
[144, 179]
[145, 111]
[148, 114]
[152, 153]
[152, 188]
[153, 119]
[153, 189]
[153, 188]
[160, 126]
[160, 195]
[162, 198]
[162, 197]
[171, 206]
[175, 141]
[175, 210]
[178, 179]
[178, 144]
[179, 145]
[186, 152]
[186, 222]
[186, 221]
[188, 189]
[188, 224]
[189, 224]
[197, 198]
[198, 199]
[198, 234]
[199, 235]
[199, 234]
[205, 206]
[205, 171]
[208, 243]
[221, 222]
[222, 188]
[234, 235]
