[1, 37]
[3, 4]
[3, 39]
[3, 38]
[4, 40]
[4, 39]
[11, 46]
[15, 16]
[15, 50]
[16, 17]
[19, 54]
[33, 34]
[33, 68]
[37, 38]
[37, 3]
[38, 39]
[38, 4]
[38, 74]
[39, 40]
[39, 74]
[40, 41]
[45, 46]
[45, 11]
[49, 50]
[49, 15]
[50, 16]
[50, 86]
[54, 90]
[57, 23]
[57, 92]
[63, 98]
[68, 34]
[68, 103]
[74, 40]
[74, 109]
[79, 45]
[79, 114]
[86, 122]
[86, 121]
[90, 91]
[91, 92]
[91, 57]
[92, 128]
[96, 132]
[96, 131]
[98, 133]
[102, 103]
[102, 68]
[102, 138]
[102, 137]
[103, 138]
[105, 106]
[105, 141]
[106, 141]
[111, 147]
[113, 114]
[113, 79]
[113, 149]
[114, 150]
[114, 149]
[117, 118]
[117, 152]
[118, 119]
[121, 122]
[121, 157]
[122, 123]
[122, 158]
[122, 157]
[123, 158]
[128, 129]
[128, 163]
[129, 165]
[131, 132]
[131, 166]
[132, 133]
[132, 98]
[135, 136]
[135, 170]
[136, 137]
[136, 102]
[136, 172]
[137, 138]
[137, 103]
[137, 173]
[137, 172]
[138, 173]
[141, 177]
[147, 113]
[147, 183]
[149, 150]
[149, 184]
[152, 118]
[157, 158]
[157, 123]
[158, 194]
[161, 197]
[161, 196]
[163, 129]
[163, 199]
[165, 166]
[165, 131]
[165, 201]
[165, 200]
[166, 132]
[166, 202]
[166, 201]
[170, 136]
[170, 206]
[170, 205]
[172, 173]
[172, 138]
[172, 207]
[173, 209]
[175, 141]
[175, 210]
[177, 178]
[177, 212]
[178, 179]
[179, 215]
[183, 184]
[183, 149]
[184, 150]
[184, 220]
[190, 226]
[190, 225]
[194, 195]
[195, 196]
[195, 161]
[196, 197]
[197, 163]
[199, 200]
[199, 165]
[199, 234]
[200, 201]
[200, 166]
[200, 236]
[201, 202]
[201, 236]
[202, 238]
[204, 205]
[204, 170]
[205, 206]
[205, 241]
[206, 207]
[206, 172]
[206, 241]
[207, 173]
[207, 243]
[209, 244]
[212, 178]
[217, 183]
[220, 221]
[221, 222]
[225, 226]
[228, 194]
[234, 200]
[236, 202]
[238, 204]
[241, 207]
[243, 244]
[243, 209]
