[5, 6]
[6, 42]
[9, 45]
[11, 12]
[11, 47]
[11, 46]
[12, 47]
[14, 15]
[15, 16]
[16, 17]
[19, 20]
[19, 54]
[23, 24]
[23, 59]
[23, 58]
[24, 59]
[26, 27]
[26, 61]
[27, 28]
[27, 63]
[28, 29]
[28, 63]
[32, 33]
[32, 68]
[32, 67]
[33, 68]
[39, 5]
[42, 43]
[43, 9]
[43, 79]
[45, 46]
[45, 11]
[45, 80]
[46, 47]
[46, 12]
[46, 82]
[47, 82]
[54, 20]
[54, 90]
[54, 89]
[57, 58]
[57, 23]
[57, 93]
[58, 59]
[58, 24]
[58, 93]
[61, 27]
[63, 29]
[67, 68]
[67, 33]
[67, 103]
[68, 104]
[68, 103]
[70, 106]
[79, 80]
[79, 45]
[80, 46]
[84, 120]
[84, 119]
[88, 89]
[88, 54]
[89, 90]
[89, 125]
[90, 125]
[93, 59]
[93, 129]
[100, 136]
[100, 135]
[103, 104]
[103, 138]
[106, 107]
[112, 147]
[119, 120]
[119, 154]
[125, 161]
[131, 132]
[131, 166]
[132, 168]
[134, 135]
[134, 100]
[134, 169]
[135, 136]
[136, 172]
[138, 104]
[151, 187]
[154, 120]
[158, 159]
[159, 125]
[161, 162]
[161, 196]
[162, 163]
[163, 129]
[166, 132]
[166, 202]
[168, 169]
[168, 134]
[168, 203]
[169, 135]
[169, 205]
[172, 138]
[175, 211]
[175, 210]
[179, 180]
[179, 215]
[179, 214]
[180, 215]
[184, 185]
[184, 220]
[184, 219]
[185, 151]
[185, 220]
[187, 188]
[188, 154]
[191, 192]
[192, 158]
[192, 228]
[196, 162]
[196, 232]
[196, 231]
[200, 166]
[202, 203]
[202, 168]
[203, 169]
[205, 241]
[205, 240]
[210, 211]
[214, 215]
[214, 180]
[219, 220]
[219, 185]
[228, 229]
[231, 232]
[232, 233]
[233, 234]
[234, 200]
[240, 241]
[241, 242]
