[5, 41]
[9, 44]
[12, 48]
[15, 16]
[22, 57]
[24, 60]
[24, 59]
[26, 61]
[35, 71]
[35, 70]
[41, 77]
[41, 76]
[44, 80]
[46, 12]
[48, 49]
[49, 15]
[49, 85]
[53, 19]
[53, 88]
[56, 57]
[56, 22]
[56, 91]
[59, 60]
[59, 94]
[60, 61]
[60, 26]
[60, 96]
[61, 97]
[61, 96]
[67, 68]
[67, 102]
[68, 34]
[70, 71]
[70, 105]
[71, 72]
[76, 77]
[76, 112]
[76, 111]
[77, 112]
[80, 46]
[80, 116]
[80, 115]
[87, 88]
[87, 53]
[88, 124]
[91, 57]
[94, 60]
[94, 130]
[94, 129]
[96, 97]
[96, 132]
[97, 133]
[97, 132]
[102, 68]
[105, 71]
[105, 141]
[111, 112]
[111, 77]
[111, 147]
[112, 147]
[114, 115]
[114, 80]
[114, 150]
[115, 116]
[115, 151]
[115, 150]
[116, 152]
[116, 151]
[118, 154]
[124, 125]
[124, 159]
[125, 91]
[128, 129]
[128, 94]
[128, 163]
[129, 130]
[129, 165]
[130, 96]
[130, 165]
[132, 133]
[132, 168]
[132, 167]
[133, 169]
[133, 168]
[136, 102]
[136, 171]
[141, 176]
[143, 109]
[143, 178]
[147, 183]
[150, 151]
[150, 116]
[150, 186]
[151, 152]
[151, 187]
[151, 186]
[152, 118]
[152, 187]
[154, 155]
[155, 191]
[157, 193]
[157, 192]
[159, 125]
[159, 195]
[159, 194]
[162, 163]
[162, 128]
[162, 198]
[163, 129]
[163, 198]
[165, 200]
[167, 168]
[167, 133]
[167, 203]
[168, 169]
[168, 204]
[168, 203]
[169, 204]
[173, 174]
[175, 176]
[175, 141]
[175, 210]
[178, 214]
[183, 218]
[186, 187]
[186, 152]
[191, 192]
[191, 157]
[192, 193]
[193, 194]
[193, 159]
[194, 195]
[195, 196]
[195, 231]
[196, 162]
[196, 231]
[198, 234]
[200, 235]
[203, 204]
[203, 169]
[203, 239]
[204, 239]
[210, 176]
[214, 180]
[220, 186]
[225, 191]
[234, 235]
[234, 200]
[241, 242]
[242, 243]
[243, 244]
