[0, 36]
[3, 4]
[3, 38]
[6, 7]
[6, 41]
[7, 43]
[14, 49]
[22, 23]
[23, 59]
[25, 26]
[30, 31]
[30, 66]
[31, 67]
[31, 66]
[34, 69]
[36, 37]
[37, 38]
[37, 3]
[37, 73]
[38, 4]
[38, 73]
[41, 7]
[41, 77]
[43, 44]
[44, 45]
[45, 46]
[46, 12]
[46, 82]
[59, 25]
[66, 67]
[69, 104]
[73, 109]
[73, 108]
[75, 41]
[77, 43]
[77, 113]
[77, 112]
[82, 83]
[82, 117]
[83, 49]
[96, 97]
[97, 133]
[104, 139]
[107, 108]
[107, 73]
[107, 143]
[107, 142]
[108, 109]
[108, 144]
[108, 143]
[109, 75]
[109, 145]
[109, 144]
[112, 113]
[113, 149]
[117, 83]
[117, 152]
[124, 90]
[127, 163]
[136, 137]
[136, 172]
[137, 138]
[137, 172]
[138, 139]
[138, 104]
[138, 174]
[139, 174]
[142, 143]
[142, 108]
[143, 144]
[143, 109]
[144, 145]
[145, 146]
[146, 112]
[149, 184]
[151, 152]
[151, 117]
[154, 155]
[154, 190]
[155, 190]
[163, 164]
[163, 198]
[164, 165]
[164, 200]
[165, 166]
[165, 200]
[170, 136]
[170, 205]
[172, 138]
[172, 208]
[174, 209]
[176, 142]
[183, 184]
[183, 149]
[183, 219]
[183, 218]
[184, 219]
[194, 195]
[194, 229]
[198, 164]
[198, 234]
[200, 166]
[200, 235]
[204, 205]
[204, 170]
[208, 209]
[208, 174]
[208, 243]
[218, 219]
[218, 184]
[224, 190]
[229, 195]
[232, 198]
[234, 235]
[234, 200]
[243, 209]
