[2, 37]
[5, 6]
[5, 40]
[6, 7]
[6, 42]
[7, 43]
[7, 42]
[11, 12]
[11, 47]
[12, 13]
[12, 47]
[13, 14]
[16, 17]
[16, 51]
[17, 53]
[26, 27]
[26, 62]
[27, 28]
[27, 62]
[28, 29]
[28, 64]
[29, 65]
[29, 64]
[39, 40]
[39, 5]
[39, 75]
[39, 74]
[40, 6]
[40, 75]
[42, 43]
[42, 78]
[43, 9]
[43, 78]
[47, 13]
[51, 17]
[51, 87]
[53, 54]
[53, 88]
[54, 55]
[62, 28]
[62, 98]
[64, 65]
[64, 99]
[65, 31]
[68, 34]
[68, 104]
[74, 75]
[74, 40]
[74, 109]
[81, 47]
[81, 117]
[81, 116]
[84, 120]
[84, 119]
[87, 88]
[87, 53]
[87, 122]
[88, 54]
[88, 124]
[94, 95]
[94, 129]
[95, 96]
[96, 62]
[96, 132]
[98, 99]
[98, 64]
[98, 134]
[99, 65]
[99, 135]
[99, 134]
[102, 68]
[102, 138]
[107, 143]
[107, 142]
[109, 75]
[109, 144]
[116, 117]
[117, 118]
[118, 119]
[118, 84]
[118, 154]
[119, 120]
[119, 154]
[120, 121]
[121, 122]
[121, 87]
[122, 88]
[122, 158]
[124, 125]
[127, 128]
[128, 129]
[128, 94]
[129, 95]
[132, 98]
[134, 135]
[135, 136]
[135, 171]
[136, 102]
[136, 172]
[136, 171]
[138, 104]
[138, 173]
[142, 143]
[142, 177]
[143, 144]
[143, 109]
[143, 179]
[144, 179]
[149, 150]
[149, 184]
[150, 116]
[154, 120]
[154, 189]
[158, 124]
[158, 194]
[171, 172]
[171, 206]
[172, 173]
[172, 138]
[172, 208]
[173, 208]
[177, 143]
[177, 213]
[179, 215]
[183, 184]
[183, 149]
[184, 150]
[184, 220]
[187, 223]
[187, 222]
[189, 225]
[192, 158]
[192, 228]
[194, 195]
[194, 229]
[197, 198]
[197, 233]
[198, 199]
[198, 233]
[205, 206]
[205, 171]
[205, 241]
[205, 240]
[206, 172]
[206, 241]
[208, 244]
[208, 243]
[213, 179]
[215, 216]
[216, 217]
[217, 183]
[222, 223]
[223, 189]
[225, 226]
[226, 192]
[228, 229]
[228, 194]
[229, 195]
[233, 199]
[240, 241]
[240, 206]
[243, 244]
