[0, 36]
[2, 3]
[2, 38]
[3, 39]
[3, 38]
[6, 7]
[6, 41]
[7, 43]
[10, 45]
[15, 16]
[15, 51]
[16, 17]
[16, 52]
[16, 51]
[17, 18]
[17, 53]
[17, 52]
[18, 54]
[18, 53]
[23, 24]
[24, 25]
[27, 62]
[32, 33]
[32, 68]
[33, 68]
[36, 2]
[36, 72]
[38, 39]
[39, 40]
[39, 75]
[40, 41]
[40, 6]
[40, 76]
[40, 75]
[41, 7]
[41, 77]
[41, 76]
[51, 52]
[51, 17]
[52, 53]
[52, 18]
[53, 54]
[53, 89]
[54, 55]
[54, 89]
[55, 56]
[55, 91]
[56, 57]
[56, 91]
[57, 23]
[57, 93]
[62, 98]
[66, 32]
[66, 101]
[68, 104]
[72, 38]
[72, 108]
[72, 107]
[75, 76]
[75, 41]
[76, 77]
[76, 112]
[77, 43]
[77, 113]
[77, 112]
[89, 55]
[91, 57]
[93, 128]
[98, 64]
[98, 134]
[101, 137]
[101, 136]
[106, 107]
[106, 72]
[106, 142]
[106, 141]
[107, 108]
[107, 142]
[108, 109]
[109, 75]
[112, 113]
[112, 148]
[112, 147]
[113, 114]
[113, 148]
[117, 153]
[119, 154]
[121, 122]
[121, 156]
[128, 164]
[132, 98]
[134, 170]
[136, 137]
[137, 138]
[138, 104]
[138, 174]
[140, 141]
[140, 106]
[141, 142]
[141, 107]
[141, 177]
[142, 108]
[142, 177]
[147, 148]
[147, 113]
[147, 182]
[148, 114]
[153, 154]
[153, 119]
[156, 122]
[156, 192]
[162, 128]
[164, 130]
[164, 200]
[164, 199]
[170, 136]
[170, 206]
[179, 215]
[179, 214]
[181, 182]
[181, 147]
[181, 217]
[182, 148]
[182, 218]
[182, 217]
[192, 228]
[192, 227]
[199, 200]
[199, 234]
[206, 242]
[211, 177]
[214, 215]
[215, 181]
[217, 218]
[224, 225]
[225, 226]
[226, 227]
[226, 192]
[227, 228]
[234, 200]
[242, 243]
