[7, 42]
[12, 47]
[15, 51]
[15, 50]
[21, 57]
[21, 56]
[27, 63]
[27, 62]
[32, 33]
[32, 68]
[32, 67]
[33, 34]
[33, 69]
[33, 68]
[34, 69]
[36, 37]
[39, 40]
[39, 75]
[40, 75]
[46, 47]
[46, 12]
[50, 51]
[51, 52]
[51, 87]
[52, 87]
[54, 90]
[54, 89]
[56, 57]
[56, 92]
[57, 58]
[57, 92]
[58, 94]
[61, 62]
[61, 27]
[61, 97]
[62, 63]
[62, 98]
[62, 97]
[63, 64]
[63, 99]
[63, 98]
[64, 99]
[67, 68]
[67, 33]
[67, 103]
[67, 102]
[68, 69]
[68, 34]
[68, 103]
[70, 36]
[70, 105]
[80, 46]
[80, 116]
[87, 122]
[89, 90]
[89, 124]
[90, 56]
[90, 126]
[92, 58]
[92, 128]
[92, 127]
[97, 98]
[97, 63]
[97, 132]
[98, 99]
[98, 64]
[98, 134]
[99, 134]
[102, 103]
[102, 68]
[103, 69]
[103, 139]
[108, 144]
[113, 114]
[113, 149]
[114, 80]
[114, 149]
[116, 117]
[116, 151]
[119, 120]
[119, 155]
[119, 154]
[120, 155]
[122, 157]
[124, 90]
[126, 127]
[126, 92]
[126, 162]
[126, 161]
[127, 128]
[127, 162]
[128, 94]
[128, 164]
[132, 98]
[132, 168]
[132, 167]
[134, 170]
[134, 169]
[136, 102]
[139, 174]
[142, 108]
[142, 177]
[144, 179]
[149, 185]
[151, 117]
[154, 155]
[154, 120]
[155, 191]
[161, 162]
[161, 127]
[161, 196]
[162, 128]
[162, 198]
[167, 168]
[167, 203]
[167, 202]
[168, 169]
[168, 134]
[168, 203]
[169, 170]
[170, 136]
[174, 209]
[177, 212]
[185, 151]
[185, 221]
[191, 157]
[195, 196]
[195, 161]
[196, 162]
[198, 164]
[198, 233]
[201, 202]
[201, 167]
[201, 237]
[202, 203]
[202, 168]
[202, 238]
[202, 237]
[203, 169]
[203, 238]
[219, 185]
[221, 222]
[222, 223]
[223, 224]
[237, 238]
[237, 203]
[241, 242]
[242, 243]
[243, 209]
