[0, 35]
[7, 43]
[7, 42]
[12, 13]
[12, 47]
[13, 49]
[21, 57]
[28, 63]
[34, 69]
[35, 71]
[35, 70]
[37, 73]
[37, 72]
[40, 76]
[42, 43]
[42, 78]
[42, 77]
[43, 78]
[47, 13]
[49, 15]
[49, 85]
[49, 84]
[57, 93]
[57, 92]
[60, 95]
[63, 99]
[65, 101]
[69, 104]
[70, 71]
[70, 106]
[70, 105]
[71, 72]
[71, 37]
[71, 106]
[72, 73]
[73, 74]
[73, 109]
[74, 40]
[74, 109]
[76, 77]
[76, 42]
[76, 111]
[77, 78]
[77, 43]
[84, 85]
[88, 89]
[89, 125]
[91, 92]
[91, 57]
[92, 93]
[92, 128]
[93, 128]
[95, 130]
[97, 63]
[97, 132]
[99, 65]
[104, 139]
[105, 106]
[105, 71]
[105, 141]
[106, 72]
[106, 142]
[106, 141]
[111, 77]
[111, 147]
[125, 91]
[125, 160]
[130, 166]
[130, 165]
[138, 139]
[138, 104]
[138, 173]
[141, 142]
[141, 177]
[141, 176]
[142, 177]
[147, 182]
[149, 185]
[151, 187]
[151, 186]
[158, 159]
[159, 160]
[159, 125]
[165, 166]
[166, 132]
[170, 171]
[170, 206]
[171, 172]
[171, 206]
[172, 173]
[172, 138]
[172, 208]
[173, 139]
[173, 208]
[176, 177]
[176, 142]
[176, 212]
[176, 211]
[177, 213]
[177, 212]
[179, 215]
[181, 182]
[181, 147]
[182, 218]
[185, 186]
[185, 151]
[185, 220]
[186, 187]
[186, 222]
[187, 188]
[187, 222]
[188, 224]
[191, 227]
[191, 226]
[203, 204]
[204, 170]
[204, 240]
[206, 172]
[206, 242]
[206, 241]
[211, 212]
[211, 177]
[212, 213]
[213, 179]
[215, 181]
[220, 186]
[222, 188]
[226, 227]
[233, 234]
[236, 237]
[237, 203]
[240, 241]
[240, 206]
[241, 242]
[242, 208]
