[1, 37]
[6, 7]
[9, 45]
[14, 50]
[16, 52]
[16, 51]
[18, 53]
[21, 56]
[26, 61]
[33, 34]
[33, 69]
[34, 69]
[37, 3]
[37, 73]
[37, 72]
[50, 51]
[50, 16]
[50, 86]
[50, 85]
[51, 52]
[51, 87]
[51, 86]
[52, 53]
[52, 18]
[52, 88]
[52, 87]
[53, 89]
[53, 88]
[56, 91]
[60, 61]
[60, 26]
[60, 96]
[60, 95]
[61, 97]
[61, 96]
[72, 73]
[73, 109]
[75, 76]
[75, 110]
[76, 77]
[77, 78]
[85, 86]
[85, 51]
[85, 121]
[86, 87]
[86, 52]
[86, 121]
[87, 88]
[87, 53]
[88, 89]
[89, 90]
[89, 125]
[90, 91]
[90, 56]
[90, 126]
[90, 125]
[91, 126]
[95, 96]
[95, 61]
[95, 130]
[96, 97]
[97, 63]
[102, 137]
[109, 110]
[109, 75]
[109, 144]
[110, 76]
[115, 116]
[115, 151]
[115, 150]
[116, 152]
[116, 151]
[118, 119]
[118, 154]
[119, 85]
[119, 154]
[121, 87]
[121, 157]
[125, 126]
[125, 91]
[129, 130]
[129, 95]
[129, 164]
[130, 96]
[130, 166]
[139, 174]
[140, 175]
[143, 144]
[143, 109]
[143, 179]
[143, 178]
[144, 110]
[144, 179]
[150, 151]
[150, 116]
[150, 185]
[151, 152]
[151, 187]
[152, 118]
[152, 188]
[152, 187]
[154, 190]
[157, 193]
[157, 192]
[164, 130]
[164, 200]
[166, 167]
[167, 168]
[168, 169]
[169, 205]
[171, 137]
[175, 211]
[178, 179]
[178, 144]
[178, 214]
[179, 214]
[185, 151]
[187, 188]
[187, 223]
[187, 222]
[188, 154]
[188, 223]
[192, 193]
[200, 166]
[200, 236]
[200, 235]
[205, 171]
[205, 240]
[211, 212]
[212, 178]
[219, 185]
[222, 223]
[222, 188]
[234, 235]
[234, 200]
[235, 236]
[236, 237]
[242, 243]
[243, 244]
