[1, 2]
[11, 12]
[11, 46]
[12, 13]
[12, 48]
[13, 14]
[13, 49]
[13, 48]
[14, 15]
[14, 49]
[17, 18]
[20, 21]
[20, 55]
[29, 30]
[29, 64]
[32, 33]
[32, 68]
[33, 68]
[39, 5]
[39, 75]
[39, 74]
[45, 46]
[45, 11]
[46, 12]
[48, 49]
[48, 14]
[48, 83]
[49, 15]
[55, 21]
[55, 91]
[58, 93]
[60, 95]
[62, 98]
[64, 30]
[64, 99]
[68, 104]
[73, 74]
[73, 39]
[73, 108]
[74, 75]
[74, 110]
[75, 76]
[75, 110]
[83, 49]
[87, 123]
[87, 122]
[91, 92]
[91, 127]
[91, 126]
[92, 93]
[92, 58]
[92, 127]
[98, 99]
[98, 64]
[98, 134]
[98, 133]
[99, 134]
[101, 102]
[102, 68]
[108, 74]
[108, 144]
[110, 76]
[116, 117]
[117, 83]
[121, 122]
[121, 87]
[121, 157]
[122, 123]
[122, 157]
[123, 124]
[124, 160]
[126, 127]
[126, 92]
[127, 93]
[133, 134]
[133, 99]
[133, 168]
[140, 141]
[140, 175]
[141, 177]
[144, 110]
[155, 121]
[155, 191]
[157, 123]
[157, 193]
[160, 126]
[168, 134]
[168, 204]
[168, 203]
[171, 172]
[171, 207]
[171, 206]
[172, 207]
[174, 209]
[175, 141]
[177, 178]
[177, 213]
[178, 144]
[178, 213]
[184, 220]
[188, 189]
[188, 224]
[188, 223]
[189, 155]
[189, 224]
[191, 157]
[191, 227]
[193, 194]
[194, 160]
[197, 232]
[202, 203]
[202, 168]
[202, 238]
[202, 237]
[203, 204]
[203, 238]
[206, 207]
[206, 172]
[218, 184]
[222, 223]
[222, 188]
[223, 224]
[223, 189]
[227, 193]
[231, 232]
[231, 197]
[237, 238]
[237, 203]
[238, 204]
