[0, 35]
[2, 38]
[4, 40]
[4, 39]
[8, 9]
[8, 44]
[9, 44]
[13, 14]
[13, 48]
[14, 50]
[16, 17]
[17, 53]
[19, 54]
[21, 57]
[23, 59]
[23, 58]
[25, 26]
[32, 68]
[38, 39]
[38, 4]
[38, 74]
[38, 73]
[39, 40]
[39, 75]
[39, 74]
[40, 41]
[40, 75]
[44, 80]
[48, 14]
[50, 16]
[50, 86]
[53, 54]
[53, 19]
[54, 90]
[57, 58]
[57, 23]
[58, 59]
[58, 94]
[59, 25]
[59, 94]
[68, 34]
[68, 104]
[73, 74]
[73, 39]
[73, 109]
[73, 108]
[74, 75]
[74, 40]
[74, 109]
[75, 41]
[78, 44]
[80, 115]
[86, 122]
[86, 121]
[90, 91]
[91, 57]
[94, 129]
[97, 98]
[97, 133]
[97, 132]
[98, 134]
[98, 133]
[106, 107]
[107, 108]
[107, 73]
[107, 143]
[108, 109]
[108, 74]
[108, 143]
[109, 75]
[109, 145]
[112, 78]
[112, 148]
[118, 119]
[118, 153]
[119, 120]
[120, 121]
[120, 86]
[121, 122]
[122, 158]
[124, 90]
[124, 159]
[129, 165]
[129, 164]
[132, 133]
[132, 98]
[132, 168]
[133, 134]
[133, 168]
[140, 106]
[140, 176]
[143, 109]
[143, 179]
[143, 178]
[153, 119]
[153, 188]
[158, 159]
[158, 124]
[158, 194]
[159, 195]
[159, 194]
[164, 165]
[164, 200]
[165, 201]
[165, 200]
[168, 134]
[171, 137]
[176, 177]
[176, 212]
[177, 178]
[177, 143]
[177, 212]
[178, 179]
[179, 145]
[182, 148]
[182, 218]
[182, 217]
[186, 187]
[186, 222]
[187, 188]
[187, 153]
[187, 223]
[187, 222]
[188, 223]
[190, 225]
[192, 158]
[192, 227]
[194, 195]
[194, 230]
[195, 196]
[195, 231]
[195, 230]
[196, 197]
[196, 231]
[197, 198]
[198, 164]
[198, 234]
[200, 201]
[200, 235]
[201, 237]
[205, 171]
[205, 241]
[205, 240]
[208, 243]
[210, 176]
[212, 178]
[217, 218]
[218, 219]
[222, 223]
[222, 188]
[230, 231]
[230, 196]
[231, 197]
[234, 235]
[234, 200]
[235, 201]
[237, 238]
[238, 239]
[239, 240]
[239, 205]
[240, 241]
