[11, 47]
[26, 27]
[47, 48]
[47, 83]
[48, 49]
[48, 83]
[49, 50]
[49, 85]
[50, 16]
[50, 85]
[64, 99]
[66, 67]
[66, 102]
[67, 102]
[76, 111]
[79, 80]
[79, 114]
[80, 81]
[81, 47]
[83, 49]
[85, 121]
[87, 88]
[87, 123]
[88, 54]
[88, 124]
[88, 123]
[111, 147]
[111, 146]
[113, 114]
[113, 79]
[114, 80]
[114, 150]
[121, 87]
[123, 124]
[128, 163]
[133, 99]
[133, 169]
[133, 168]
[146, 147]
[147, 113]
[147, 183]
[150, 185]
[154, 155]
[154, 190]
[154, 189]
[155, 121]
[155, 191]
[155, 190]
[163, 199]
[166, 167]
[166, 202]
[167, 168]
[167, 133]
[167, 202]
[168, 169]
[171, 206]
[187, 188]
[188, 189]
[188, 154]
[189, 190]
[189, 155]
[189, 225]
[190, 191]
[190, 226]
[190, 225]
[191, 226]
[195, 161]
[195, 230]
[199, 200]
[199, 234]
[200, 166]
[200, 236]
[202, 168]
[206, 241]
[217, 183]
[225, 226]
[225, 191]
[228, 229]
[229, 230]
[229, 195]
[234, 200]
[236, 202]
[239, 240]
[240, 241]
[240, 206]
