[0, 1]
[1, 2]
[1, 37]
[2, 3]
[2, 37]
[3, 4]
[3, 39]
[4, 39]
[9, 45]
[11, 47]
[11, 46]
[16, 52]
[18, 53]
[20, 55]
[24, 60]
[28, 29]
[28, 63]
[29, 30]
[32, 67]
[37, 3]
[37, 72]
[39, 75]
[43, 9]
[45, 46]
[45, 11]
[45, 81]
[46, 47]
[46, 82]
[46, 81]
[47, 48]
[47, 83]
[47, 82]
[48, 84]
[48, 83]
[52, 53]
[52, 18]
[52, 88]
[53, 88]
[55, 91]
[55, 90]
[60, 95]
[63, 29]
[63, 99]
[63, 98]
[67, 103]
[72, 108]
[72, 107]
[75, 111]
[77, 43]
[81, 82]
[81, 47]
[81, 116]
[82, 83]
[82, 48]
[82, 118]
[83, 84]
[83, 119]
[83, 118]
[84, 85]
[84, 119]
[85, 121]
[88, 124]
[90, 91]
[91, 127]
[93, 128]
[95, 130]
[98, 99]
[98, 133]
[103, 104]
[107, 108]
[108, 109]
[109, 75]
[109, 145]
[111, 77]
[111, 147]
[116, 82]
[116, 152]
[116, 151]
[118, 119]
[118, 84]
[119, 85]
[119, 155]
[121, 122]
[121, 156]
[122, 88]
[122, 158]
[124, 90]
[124, 159]
[127, 128]
[127, 93]
[127, 163]
[128, 163]
[130, 165]
[133, 99]
[133, 168]
[140, 175]
[145, 111]
[145, 181]
[145, 180]
[147, 148]
[148, 149]
[149, 150]
[150, 151]
[150, 116]
[151, 152]
[152, 118]
[155, 156]
[155, 121]
[155, 191]
[156, 122]
[156, 191]
[158, 159]
[158, 124]
[159, 195]
[163, 198]
[168, 203]
[180, 181]
[180, 216]
[181, 147]
[181, 217]
[181, 216]
[191, 227]
[195, 231]
[197, 198]
[197, 163]
[197, 233]
[198, 233]
[202, 203]
[202, 168]
[202, 238]
[202, 237]
[203, 239]
[203, 238]
[213, 214]
[214, 180]
[216, 217]
[217, 218]
[223, 224]
[224, 225]
[225, 191]
[227, 228]
[231, 197]
[236, 237]
[236, 202]
[237, 238]
[237, 203]
[238, 239]
[239, 240]
[240, 241]
[241, 242]
[242, 243]
[243, 244]
