[0, 36]
[2, 38]
[7, 42]
[11, 12]
[16, 52]
[20, 21]
[20, 55]
[21, 22]
[21, 57]
[22, 23]
[22, 57]
[23, 24]
[28, 64]
[28, 63]
[30, 66]
[34, 69]
[36, 2]
[38, 74]
[38, 73]
[40, 75]
[42, 77]
[44, 79]
[49, 50]
[49, 84]
[50, 16]
[50, 86]
[52, 53]
[52, 88]
[52, 87]
[53, 54]
[53, 89]
[53, 88]
[54, 55]
[54, 20]
[54, 89]
[55, 21]
[57, 23]
[57, 93]
[57, 92]
[63, 64]
[63, 99]
[64, 30]
[64, 99]
[66, 67]
[69, 104]
[70, 36]
[70, 105]
[73, 74]
[74, 75]
[74, 40]
[75, 111]
[77, 113]
[79, 115]
[81, 82]
[81, 117]
[82, 83]
[82, 118]
[82, 117]
[83, 84]
[83, 49]
[83, 118]
[84, 50]
[84, 120]
[86, 87]
[86, 52]
[87, 88]
[87, 53]
[87, 123]
[88, 89]
[88, 54]
[88, 123]
[89, 55]
[92, 93]
[92, 128]
[93, 94]
[93, 128]
[94, 95]
[94, 130]
[95, 96]
[95, 131]
[95, 130]
[96, 97]
[96, 131]
[97, 63]
[99, 134]
[105, 141]
[111, 77]
[111, 146]
[113, 79]
[113, 149]
[113, 148]
[115, 81]
[117, 118]
[117, 83]
[118, 84]
[118, 154]
[120, 86]
[120, 156]
[120, 155]
[123, 89]
[123, 159]
[128, 94]
[130, 131]
[130, 96]
[130, 165]
[131, 97]
[134, 169]
[136, 137]
[141, 177]
[141, 176]
[146, 182]
[148, 149]
[148, 184]
[149, 115]
[149, 185]
[149, 184]
[154, 155]
[154, 120]
[155, 156]
[155, 191]
[156, 192]
[156, 191]
[159, 195]
[161, 197]
[165, 131]
[176, 177]
[177, 213]
[179, 180]
[179, 215]
[179, 214]
[180, 146]
[180, 215]
[182, 148]
[182, 217]
[184, 185]
[184, 220]
[184, 219]
[185, 220]
[187, 223]
[187, 222]
[191, 192]
[192, 193]
[192, 228]
[193, 159]
[193, 228]
[195, 161]
[195, 231]
[195, 230]
[197, 198]
[197, 233]
[198, 234]
[198, 233]
[210, 176]
[213, 214]
[213, 179]
[214, 215]
[214, 180]
[219, 220]
[219, 185]
[222, 223]
[230, 231]
[231, 197]
[233, 234]
[236, 237]
