[0, 35]
[2, 38]
[4, 40]
[10, 46]
[13, 49]
[15, 51]
[27, 28]
[27, 63]
[28, 29]
[28, 63]
[29, 30]
[29, 65]
[30, 31]
[30, 65]
[31, 67]
[35, 70]
[38, 4]
[40, 41]
[40, 75]
[41, 42]
[42, 78]
[44, 10]
[46, 47]
[47, 13]
[47, 83]
[49, 15]
[49, 85]
[51, 17]
[51, 86]
[63, 29]
[63, 98]
[65, 31]
[65, 101]
[67, 102]
[70, 106]
[70, 105]
[75, 41]
[75, 111]
[78, 44]
[83, 49]
[83, 119]
[83, 118]
[85, 86]
[85, 51]
[85, 121]
[85, 120]
[86, 122]
[86, 121]
[88, 89]
[88, 123]
[89, 125]
[94, 130]
[96, 132]
[98, 133]
[101, 102]
[101, 67]
[101, 137]
[102, 137]
[105, 106]
[111, 147]
[111, 146]
[115, 116]
[115, 151]
[115, 150]
[116, 151]
[118, 119]
[119, 120]
[119, 85]
[120, 121]
[120, 86]
[121, 122]
[122, 123]
[122, 88]
[123, 89]
[123, 159]
[127, 163]
[130, 96]
[132, 133]
[132, 98]
[132, 168]
[133, 168]
[137, 173]
[143, 144]
[143, 179]
[143, 178]
[144, 180]
[144, 179]
[146, 147]
[147, 148]
[150, 151]
[150, 116]
[159, 125]
[159, 195]
[163, 164]
[163, 199]
[164, 130]
[164, 200]
[164, 199]
[173, 209]
[177, 178]
[177, 143]
[178, 179]
[178, 144]
[179, 180]
[179, 215]
[180, 146]
[180, 215]
[195, 230]
[197, 163]
[199, 200]
[199, 235]
[200, 201]
[200, 235]
[201, 202]
[202, 168]
[206, 242]
[217, 218]
[218, 219]
[219, 220]
[220, 221]
[221, 222]
[226, 192]
[229, 230]
[229, 195]
[235, 201]
[239, 240]
[240, 206]
[242, 243]
[243, 209]
