[0, 1]
[1, 2]
[16, 52]
[18, 54]
[18, 53]
[24, 25]
[24, 59]
[30, 31]
[31, 32]
[32, 33]
[33, 34]
[39, 40]
[40, 41]
[43, 79]
[43, 78]
[46, 47]
[46, 82]
[47, 83]
[47, 82]
[52, 53]
[52, 18]
[53, 54]
[54, 55]
[55, 91]
[59, 25]
[59, 95]
[59, 94]
[63, 99]
[73, 39]
[73, 109]
[78, 79]
[78, 114]
[78, 113]
[79, 114]
[82, 83]
[82, 118]
[82, 117]
[83, 118]
[85, 121]
[94, 95]
[94, 130]
[95, 96]
[95, 131]
[95, 130]
[96, 131]
[99, 135]
[103, 104]
[103, 139]
[104, 139]
[105, 106]
[106, 107]
[107, 73]
[107, 143]
[109, 145]
[113, 114]
[113, 79]
[113, 149]
[114, 149]
[117, 118]
[117, 83]
[117, 153]
[117, 152]
[118, 153]
[121, 157]
[121, 156]
[130, 131]
[130, 96]
[130, 166]
[131, 166]
[135, 136]
[136, 137]
[137, 103]
[137, 173]
[139, 174]
[143, 109]
[143, 178]
[145, 146]
[149, 185]
[149, 184]
[151, 152]
[151, 117]
[151, 187]
[152, 153]
[152, 118]
[152, 187]
[156, 157]
[156, 191]
[157, 193]
[166, 201]
[169, 135]
[169, 205]
[173, 174]
[173, 139]
[177, 178]
[177, 143]
[177, 213]
[178, 213]
[184, 185]
[185, 151]
[187, 153]
[187, 223]
[187, 222]
[190, 191]
[190, 156]
[190, 226]
[191, 157]
[191, 227]
[191, 226]
[199, 200]
[200, 201]
[200, 166]
[200, 236]
[201, 236]
[205, 206]
[218, 184]
[222, 223]
[226, 227]
[227, 193]
[231, 232]
