[0, 36]
[2, 3]
[2, 38]
[2, 37]
[3, 4]
[3, 39]
[3, 38]
[4, 39]
[6, 7]
[6, 42]
[7, 8]
[7, 42]
[8, 44]
[12, 48]
[12, 47]
[17, 18]
[17, 53]
[18, 19]
[18, 53]
[24, 25]
[25, 26]
[29, 64]
[32, 68]
[32, 67]
[36, 37]
[36, 2]
[36, 72]
[36, 71]
[37, 38]
[37, 3]
[37, 73]
[37, 72]
[38, 39]
[38, 4]
[38, 73]
[39, 75]
[42, 8]
[42, 78]
[44, 45]
[44, 79]
[45, 46]
[46, 47]
[46, 12]
[46, 82]
[47, 48]
[47, 82]
[53, 19]
[53, 88]
[66, 67]
[66, 32]
[67, 68]
[70, 71]
[70, 36]
[70, 106]
[71, 72]
[71, 37]
[71, 107]
[71, 106]
[72, 73]
[72, 38]
[72, 108]
[72, 107]
[73, 39]
[73, 108]
[75, 111]
[75, 110]
[78, 79]
[78, 44]
[78, 114]
[79, 45]
[79, 115]
[79, 114]
[82, 48]
[82, 118]
[82, 117]
[88, 124]
[88, 123]
[90, 125]
[92, 128]
[106, 107]
[106, 72]
[107, 108]
[107, 73]
[110, 111]
[110, 145]
[114, 115]
[114, 150]
[114, 149]
[115, 116]
[115, 150]
[116, 117]
[116, 82]
[117, 118]
[117, 153]
[118, 154]
[118, 153]
[123, 124]
[124, 125]
[124, 90]
[125, 161]
[128, 129]
[129, 130]
[130, 131]
[131, 167]
[134, 169]
[139, 174]
[145, 111]
[145, 181]
[145, 180]
[149, 150]
[149, 115]
[149, 185]
[150, 116]
[150, 185]
[153, 154]
[153, 189]
[153, 188]
[154, 155]
[154, 190]
[154, 189]
[155, 190]
[167, 168]
[167, 203]
[167, 202]
[168, 169]
[168, 134]
[168, 204]
[168, 203]
[169, 204]
[172, 173]
[172, 207]
[173, 174]
[173, 139]
[179, 180]
[179, 145]
[180, 181]
[180, 216]
[181, 182]
[181, 217]
[181, 216]
[182, 217]
[185, 221]
[185, 220]
[187, 188]
[187, 153]
[187, 223]
[188, 189]
[188, 154]
[188, 224]
[188, 223]
[189, 190]
[189, 155]
[189, 224]
[192, 193]
[192, 228]
[193, 228]
[202, 203]
[202, 168]
[202, 238]
[203, 204]
[203, 169]
[203, 238]
[207, 173]
[207, 243]
[211, 212]
[216, 217]
[216, 182]
[220, 221]
[221, 187]
[223, 224]
[223, 189]
[224, 190]
[230, 231]
[238, 204]
[241, 207]
