[8, 43]
[17, 53]
[20, 55]
[24, 25]
[24, 59]
[28, 63]
[33, 69]
[33, 68]
[38, 4]
[38, 74]
[38, 73]
[42, 43]
[42, 8]
[42, 77]
[46, 12]
[46, 81]
[49, 50]
[49, 85]
[50, 51]
[50, 85]
[51, 17]
[53, 89]
[53, 88]
[57, 93]
[59, 25]
[62, 63]
[62, 28]
[66, 67]
[67, 68]
[67, 33]
[68, 69]
[68, 104]
[69, 104]
[71, 72]
[71, 107]
[71, 106]
[72, 73]
[72, 38]
[72, 108]
[72, 107]
[73, 74]
[73, 108]
[74, 110]
[77, 43]
[85, 51]
[88, 89]
[88, 123]
[89, 55]
[89, 125]
[93, 59]
[93, 129]
[96, 62]
[105, 106]
[105, 71]
[105, 141]
[106, 107]
[106, 72]
[106, 141]
[107, 108]
[107, 73]
[107, 143]
[108, 74]
[108, 144]
[108, 143]
[110, 111]
[110, 146]
[111, 77]
[111, 146]
[118, 119]
[118, 153]
[119, 85]
[122, 123]
[122, 88]
[122, 158]
[123, 89]
[123, 159]
[123, 158]
[125, 126]
[126, 127]
[127, 93]
[127, 163]
[129, 130]
[130, 96]
[141, 107]
[141, 177]
[141, 176]
[143, 144]
[144, 110]
[144, 180]
[146, 182]
[146, 181]
[148, 183]
[150, 151]
[150, 186]
[151, 152]
[151, 186]
[152, 153]
[152, 118]
[153, 119]
[153, 189]
[158, 159]
[159, 125]
[163, 129]
[167, 203]
[169, 204]
[174, 209]
[175, 176]
[175, 141]
[176, 177]
[176, 212]
[177, 143]
[177, 212]
[180, 181]
[180, 146]
[180, 216]
[180, 215]
[181, 182]
[181, 216]
[182, 183]
[182, 148]
[182, 218]
[183, 218]
[186, 152]
[186, 222]
[186, 221]
[189, 190]
[189, 225]
[189, 224]
[190, 191]
[190, 225]
[191, 192]
[191, 227]
[192, 158]
[192, 227]
[196, 231]
[200, 236]
[203, 204]
[203, 169]
[203, 239]
[204, 239]
[206, 207]
[206, 241]
[207, 243]
[209, 244]
[215, 216]
[215, 181]
[216, 182]
[220, 221]
[220, 186]
[221, 222]
[224, 225]
[224, 190]
[225, 191]
[229, 230]
[230, 231]
[230, 196]
[241, 207]
[243, 244]
[243, 209]
