[2, 37]
[8, 44]
[8, 43]
[11, 47]
[11, 46]
[13, 14]
[13, 49]
[14, 49]
[16, 52]
[18, 19]
[18, 54]
[18, 53]
[19, 54]
[26, 27]
[26, 61]
[27, 28]
[30, 66]
[30, 65]
[34, 69]
[35, 70]
[43, 44]
[43, 79]
[44, 45]
[44, 79]
[45, 46]
[45, 11]
[46, 47]
[47, 13]
[49, 85]
[52, 53]
[52, 18]
[52, 88]
[52, 87]
[53, 54]
[53, 19]
[53, 88]
[58, 59]
[58, 94]
[58, 93]
[59, 94]
[61, 27]
[65, 66]
[65, 101]
[65, 100]
[66, 32]
[66, 102]
[66, 101]
[70, 106]
[70, 105]
[79, 45]
[79, 115]
[79, 114]
[87, 88]
[87, 53]
[87, 123]
[88, 54]
[88, 123]
[93, 94]
[93, 59]
[94, 130]
[98, 99]
[98, 133]
[99, 100]
[99, 65]
[100, 101]
[100, 66]
[101, 102]
[105, 106]
[105, 140]
[106, 107]
[107, 108]
[108, 74]
[111, 147]
[114, 115]
[114, 150]
[115, 116]
[115, 150]
[116, 152]
[123, 159]
[130, 131]
[131, 132]
[131, 167]
[132, 133]
[132, 98]
[132, 167]
[133, 99]
[140, 106]
[140, 176]
[140, 175]
[147, 148]
[147, 183]
[148, 114]
[148, 184]
[148, 183]
[150, 116]
[150, 186]
[152, 188]
[152, 187]
[154, 155]
[155, 156]
[155, 191]
[156, 157]
[156, 192]
[156, 191]
[157, 123]
[157, 192]
[162, 163]
[162, 198]
[163, 198]
[167, 133]
[167, 203]
[167, 202]
[175, 176]
[175, 211]
[175, 210]
[176, 211]
[178, 179]
[178, 213]
[179, 180]
[180, 181]
[180, 216]
[181, 147]
[181, 216]
[183, 184]
[183, 219]
[183, 218]
[184, 150]
[184, 220]
[184, 219]
[186, 187]
[186, 152]
[187, 188]
[188, 154]
[188, 224]
[191, 192]
[191, 157]
[198, 234]
[200, 201]
[201, 202]
[201, 167]
[202, 203]
[203, 204]
[203, 239]
[204, 205]
[204, 239]
[205, 206]
[205, 241]
[206, 207]
[206, 241]
[207, 243]
[210, 211]
[210, 176]
[213, 179]
[218, 219]
[218, 184]
[219, 220]
[220, 186]
[234, 200]
[239, 205]
[241, 207]
[243, 244]
