[0, 36]
[2, 38]
[2, 37]
[4, 5]
[4, 40]
[5, 6]
[5, 40]
[6, 7]
[9, 45]
[14, 15]
[14, 49]
[15, 51]
[19, 20]
[22, 23]
[23, 24]
[31, 32]
[32, 68]
[36, 37]
[36, 2]
[37, 38]
[37, 73]
[38, 4]
[38, 73]
[40, 6]
[47, 48]
[48, 49]
[48, 14]
[49, 15]
[49, 85]
[51, 87]
[61, 27]
[61, 96]
[68, 104]
[68, 103]
[70, 36]
[73, 108]
[78, 114]
[85, 51]
[87, 88]
[88, 89]
[88, 124]
[89, 125]
[89, 124]
[93, 94]
[93, 128]
[94, 130]
[96, 131]
[99, 100]
[99, 134]
[100, 101]
[103, 104]
[103, 139]
[104, 139]
[108, 144]
[110, 111]
[110, 146]
[111, 112]
[111, 147]
[111, 146]
[112, 78]
[112, 147]
[114, 115]
[114, 150]
[115, 151]
[115, 150]
[124, 125]
[125, 126]
[126, 162]
[128, 94]
[128, 164]
[130, 131]
[130, 96]
[130, 165]
[131, 167]
[133, 134]
[133, 99]
[133, 168]
[134, 100]
[141, 177]
[144, 110]
[146, 147]
[146, 112]
[150, 151]
[150, 186]
[151, 186]
[155, 191]
[157, 158]
[157, 192]
[158, 124]
[158, 194]
[162, 128]
[162, 198]
[164, 165]
[164, 130]
[164, 200]
[165, 131]
[165, 201]
[165, 200]
[167, 168]
[167, 133]
[168, 134]
[173, 139]
[173, 208]
[177, 213]
[186, 221]
[191, 192]
[191, 157]
[191, 226]
[192, 158]
[194, 230]
[196, 162]
[196, 232]
[196, 231]
[198, 164]
[198, 234]
[200, 201]
[200, 236]
[201, 167]
[201, 236]
[205, 241]
[213, 214]
[224, 225]
[225, 226]
[225, 191]
[226, 192]
[230, 231]
[230, 196]
[231, 232]
[232, 198]
[234, 200]
[239, 205]
[241, 242]
[242, 208]
