[8, 43]
[17, 53]
[17, 52]
[24, 60]
[24, 59]
[26, 61]
[28, 64]
[40, 41]
[41, 77]
[45, 46]
[45, 81]
[45, 80]
[46, 81]
[52, 53]
[52, 88]
[53, 88]
[59, 60]
[60, 61]
[60, 26]
[64, 65]
[64, 99]
[70, 106]
[70, 105]
[77, 43]
[77, 113]
[77, 112]
[80, 81]
[80, 46]
[80, 116]
[80, 115]
[81, 116]
[90, 91]
[90, 126]
[91, 57]
[91, 127]
[91, 126]
[99, 65]
[99, 134]
[102, 137]
[105, 106]
[110, 146]
[110, 145]
[112, 113]
[112, 147]
[115, 116]
[115, 81]
[115, 151]
[116, 152]
[116, 151]
[126, 127]
[126, 161]
[127, 128]
[128, 164]
[133, 134]
[133, 99]
[134, 170]
[137, 172]
[139, 174]
[145, 146]
[146, 147]
[146, 112]
[146, 182]
[147, 113]
[147, 182]
[151, 152]
[151, 186]
[152, 188]
[161, 127]
[161, 197]
[164, 130]
[170, 171]
[171, 172]
[171, 137]
[172, 208]
[176, 177]
[176, 211]
[177, 213]
[179, 145]
[179, 215]
[179, 214]
[182, 218]
[182, 217]
[186, 152]
[197, 233]
[197, 232]
[201, 237]
[208, 174]
[210, 211]
[210, 176]
[211, 177]
[213, 214]
[213, 179]
[214, 215]
[215, 216]
[216, 217]
[216, 182]
[217, 218]
[218, 219]
[227, 228]
[231, 232]
[231, 197]
[232, 233]
[233, 234]
[234, 235]
[235, 201]
[240, 241]
