[3, 4]
[4, 40]
[8, 9]
[8, 44]
[9, 44]
[17, 53]
[17, 52]
[19, 55]
[19, 54]
[27, 28]
[28, 64]
[40, 41]
[40, 76]
[40, 75]
[41, 42]
[41, 76]
[42, 8]
[42, 78]
[44, 80]
[51, 52]
[51, 17]
[51, 86]
[52, 53]
[53, 54]
[53, 19]
[53, 89]
[54, 55]
[54, 89]
[55, 21]
[55, 91]
[64, 100]
[66, 102]
[66, 101]
[73, 74]
[73, 108]
[74, 75]
[74, 40]
[74, 110]
[75, 76]
[75, 41]
[75, 110]
[76, 42]
[78, 44]
[78, 113]
[80, 81]
[80, 115]
[81, 117]
[84, 85]
[84, 120]
[85, 86]
[85, 51]
[85, 120]
[86, 52]
[89, 55]
[89, 125]
[91, 126]
[100, 101]
[100, 66]
[101, 102]
[101, 137]
[102, 137]
[105, 106]
[106, 142]
[108, 74]
[110, 76]
[113, 148]
[115, 81]
[115, 150]
[117, 152]
[120, 86]
[120, 155]
[125, 126]
[125, 91]
[125, 161]
[125, 160]
[126, 161]
[131, 97]
[131, 167]
[131, 166]
[134, 100]
[134, 170]
[134, 169]
[142, 108]
[142, 178]
[147, 148]
[147, 113]
[147, 183]
[148, 184]
[148, 183]
[150, 185]
[157, 158]
[158, 194]
[160, 161]
[160, 126]
[161, 197]
[163, 164]
[166, 167]
[167, 203]
[169, 170]
[169, 205]
[170, 205]
[176, 142]
[176, 211]
[181, 147]
[181, 217]
[183, 184]
[184, 185]
[184, 150]
[184, 220]
[185, 220]
[189, 155]
[189, 225]
[194, 160]
[194, 230]
[197, 163]
[197, 233]
[203, 169]
[205, 241]
[205, 240]
[217, 183]
[222, 223]
[223, 189]
[228, 194]
[230, 231]
[231, 197]
[237, 203]
[240, 241]
[241, 242]
