[0, 1]
[1, 37]
[4, 5]
[5, 6]
[8, 9]
[8, 43]
[9, 10]
[9, 45]
[10, 46]
[10, 45]
[13, 14]
[13, 49]
[13, 48]
[14, 49]
[18, 54]
[23, 58]
[25, 26]
[25, 61]
[26, 62]
[26, 61]
[28, 63]
[37, 38]
[37, 72]
[38, 4]
[43, 9]
[43, 79]
[43, 78]
[45, 46]
[45, 81]
[46, 47]
[46, 81]
[47, 48]
[47, 13]
[47, 83]
[48, 49]
[48, 14]
[48, 83]
[51, 87]
[54, 55]
[54, 90]
[55, 90]
[58, 93]
[61, 62]
[61, 96]
[62, 63]
[62, 28]
[66, 101]
[72, 38]
[72, 107]
[78, 79]
[78, 114]
[78, 113]
[79, 45]
[79, 114]
[81, 47]
[81, 117]
[81, 116]
[83, 49]
[83, 119]
[87, 88]
[88, 54]
[92, 93]
[92, 58]
[92, 128]
[93, 129]
[93, 128]
[96, 62]
[100, 101]
[100, 66]
[100, 136]
[101, 136]
[107, 143]
[107, 142]
[109, 145]
[113, 114]
[113, 79]
[113, 148]
[116, 117]
[116, 151]
[117, 83]
[117, 153]
[119, 154]
[128, 129]
[129, 165]
[133, 168]
[138, 173]
[142, 143]
[143, 109]
[143, 179]
[145, 146]
[145, 181]
[146, 182]
[146, 181]
[148, 114]
[151, 117]
[151, 187]
[153, 154]
[153, 119]
[156, 157]
[156, 192]
[157, 192]
[167, 168]
[167, 133]
[167, 202]
[179, 145]
[181, 182]
[181, 216]
[182, 148]
[187, 153]
[187, 223]
[187, 222]
[195, 196]
[195, 231]
[195, 230]
[196, 231]
[198, 233]
[202, 168]
[205, 241]
[207, 173]
[207, 243]
[207, 242]
[210, 211]
[216, 182]
[221, 222]
[221, 187]
[222, 223]
[230, 231]
[230, 196]
[236, 202]
[239, 205]
[241, 242]
[241, 207]
[242, 243]
[243, 244]
