[1, 36]
[3, 4]
[3, 39]
[4, 40]
[4, 39]
[12, 13]
[13, 49]
[20, 56]
[24, 25]
[24, 60]
[25, 26]
[25, 61]
[25, 60]
[26, 61]
[32, 33]
[39, 40]
[39, 74]
[40, 41]
[46, 12]
[46, 81]
[49, 50]
[50, 51]
[51, 87]
[54, 20]
[60, 61]
[60, 26]
[60, 96]
[60, 95]
[61, 96]
[66, 32]
[73, 74]
[73, 39]
[73, 109]
[74, 40]
[74, 110]
[74, 109]
[87, 123]
[93, 128]
[95, 96]
[95, 61]
[95, 131]
[96, 131]
[99, 100]
[100, 66]
[100, 136]
[109, 110]
[109, 145]
[110, 111]
[110, 146]
[110, 145]
[111, 112]
[111, 146]
[118, 154]
[118, 153]
[121, 87]
[121, 157]
[123, 159]
[123, 158]
[131, 167]
[131, 166]
[136, 172]
[136, 171]
[138, 139]
[138, 174]
[138, 173]
[139, 174]
[142, 143]
[142, 178]
[143, 109]
[143, 178]
[145, 146]
[145, 111]
[145, 181]
[145, 180]
[146, 112]
[146, 182]
[146, 181]
[150, 151]
[150, 186]
[151, 186]
[153, 154]
[154, 155]
[155, 121]
[157, 158]
[157, 123]
[157, 193]
[158, 159]
[158, 193]
[159, 195]
[161, 162]
[162, 128]
[166, 167]
[166, 201]
[167, 168]
[171, 172]
[171, 207]
[171, 206]
[172, 173]
[172, 138]
[172, 207]
[173, 174]
[173, 139]
[175, 176]
[175, 210]
[176, 142]
[176, 212]
[180, 181]
[180, 146]
[180, 215]
[181, 182]
[181, 217]
[182, 183]
[182, 217]
[183, 184]
[184, 150]
[184, 220]
[193, 159]
[193, 229]
[195, 161]
[195, 231]
[200, 201]
[200, 166]
[201, 167]
[201, 237]
[205, 206]
[205, 171]
[205, 241]
[205, 240]
[206, 207]
[206, 172]
[206, 242]
[206, 241]
[207, 173]
[207, 243]
[207, 242]
[210, 176]
[212, 178]
[215, 181]
[217, 183]
[220, 186]
[224, 225]
[225, 226]
[229, 195]
[231, 232]
[234, 200]
[239, 240]
[239, 205]
[240, 241]
[240, 206]
[241, 242]
[241, 207]
[242, 243]
