[5, 40]
[7, 43]
[7, 42]
[14, 15]
[14, 50]
[15, 51]
[15, 50]
[20, 21]
[20, 56]
[20, 55]
[21, 56]
[24, 25]
[24, 60]
[25, 61]
[25, 60]
[29, 65]
[36, 71]
[39, 40]
[39, 5]
[40, 76]
[42, 43]
[42, 77]
[45, 81]
[45, 80]
[48, 14]
[48, 84]
[48, 83]
[50, 51]
[50, 85]
[55, 56]
[55, 21]
[55, 90]
[60, 61]
[60, 96]
[61, 97]
[61, 96]
[65, 100]
[68, 34]
[76, 77]
[76, 42]
[77, 43]
[80, 81]
[80, 115]
[81, 117]
[83, 84]
[83, 119]
[83, 118]
[84, 85]
[84, 50]
[84, 120]
[84, 119]
[85, 51]
[85, 120]
[88, 124]
[88, 123]
[90, 56]
[96, 97]
[96, 131]
[100, 136]
[102, 68]
[102, 137]
[105, 71]
[105, 141]
[114, 115]
[114, 80]
[114, 149]
[115, 81]
[117, 118]
[117, 83]
[117, 152]
[118, 119]
[118, 84]
[119, 120]
[119, 85]
[119, 155]
[120, 155]
[123, 124]
[124, 90]
[124, 160]
[128, 129]
[131, 97]
[131, 166]
[136, 137]
[136, 102]
[136, 172]
[136, 171]
[137, 172]
[139, 174]
[141, 142]
[141, 176]
[142, 143]
[142, 178]
[143, 109]
[143, 178]
[149, 115]
[149, 185]
[152, 118]
[155, 191]
[160, 196]
[160, 195]
[162, 128]
[162, 198]
[166, 202]
[169, 170]
[169, 204]
[170, 171]
[170, 136]
[170, 206]
[171, 172]
[171, 137]
[171, 206]
[172, 208]
[176, 142]
[178, 214]
[178, 213]
[185, 186]
[185, 221]
[186, 152]
[186, 221]
[191, 192]
[191, 226]
[195, 196]
[195, 231]
[196, 162]
[196, 231]
[198, 233]
[204, 170]
[204, 239]
[206, 172]
[206, 242]
[208, 174]
[208, 243]
[213, 214]
[214, 180]
[219, 185]
[223, 224]
[226, 192]
[236, 202]
[242, 243]
[242, 208]
