[0, 1]
[1, 2]
[1, 37]
[2, 3]
[2, 37]
[3, 4]
[3, 39]
[4, 39]
[7, 42]
[9, 44]
[18, 19]
[18, 54]
[18, 53]
[19, 20]
[19, 55]
[19, 54]
[20, 55]
[22, 58]
[25, 60]
[27, 28]
[27, 62]
[28, 29]
[29, 65]
[33, 69]
[33, 68]
[37, 3]
[37, 73]
[42, 78]
[42, 77]
[44, 80]
[53, 54]
[53, 19]
[53, 89]
[54, 55]
[54, 20]
[54, 89]
[58, 94]
[58, 93]
[62, 28]
[65, 101]
[68, 69]
[73, 39]
[73, 108]
[77, 78]
[77, 113]
[78, 44]
[78, 114]
[78, 113]
[83, 84]
[83, 118]
[87, 53]
[87, 123]
[87, 122]
[89, 55]
[92, 93]
[92, 58]
[93, 94]
[93, 129]
[94, 60]
[94, 130]
[94, 129]
[106, 107]
[106, 142]
[107, 108]
[107, 73]
[107, 142]
[113, 114]
[113, 149]
[113, 148]
[114, 80]
[114, 149]
[117, 118]
[117, 83]
[117, 152]
[118, 84]
[118, 154]
[121, 122]
[121, 87]
[122, 123]
[123, 89]
[129, 130]
[135, 101]
[135, 170]
[138, 174]
[142, 108]
[142, 178]
[145, 181]
[147, 148]
[147, 113]
[148, 149]
[148, 114]
[151, 152]
[151, 117]
[151, 187]
[151, 186]
[152, 118]
[152, 187]
[154, 190]
[161, 196]
[167, 168]
[167, 202]
[170, 206]
[172, 138]
[172, 207]
[176, 142]
[176, 211]
[178, 213]
[181, 147]
[181, 216]
[186, 187]
[186, 152]
[186, 222]
[186, 221]
[187, 223]
[187, 222]
[190, 191]
[190, 226]
[191, 192]
[191, 227]
[191, 226]
[192, 193]
[192, 227]
[193, 194]
[193, 229]
[194, 195]
[194, 229]
[195, 196]
[195, 161]
[196, 232]
[200, 236]
[200, 235]
[202, 168]
[202, 237]
[206, 207]
[206, 172]
[206, 241]
[210, 211]
[210, 176]
[215, 216]
[215, 181]
[220, 221]
[220, 186]
[221, 222]
[221, 187]
[222, 223]
[223, 224]
[224, 190]
[226, 227]
[226, 192]
[227, 193]
[229, 195]
[232, 198]
[235, 236]
[236, 237]
[236, 202]
[241, 207]
