[16, 52]
[19, 54]
[24, 25]
[24, 60]
[25, 61]
[25, 60]
[40, 76]
[46, 82]
[52, 88]
[54, 89]
[57, 93]
[57, 92]
[60, 61]
[73, 74]
[73, 108]
[74, 40]
[76, 42]
[76, 111]
[82, 48]
[82, 118]
[82, 117]
[88, 89]
[88, 54]
[88, 123]
[89, 125]
[92, 93]
[92, 128]
[93, 94]
[93, 128]
[94, 60]
[94, 130]
[102, 103]
[102, 137]
[103, 139]
[108, 74]
[108, 144]
[111, 147]
[111, 146]
[117, 118]
[117, 153]
[117, 152]
[118, 119]
[118, 154]
[118, 153]
[119, 155]
[119, 154]
[122, 123]
[122, 88]
[122, 157]
[123, 89]
[125, 160]
[128, 94]
[128, 163]
[137, 103]
[144, 145]
[145, 146]
[145, 111]
[146, 147]
[147, 148]
[151, 152]
[151, 117]
[151, 187]
[152, 153]
[152, 118]
[152, 187]
[153, 154]
[153, 119]
[154, 155]
[155, 156]
[155, 191]
[156, 157]
[156, 122]
[156, 191]
[157, 123]
[160, 196]
[163, 199]
[177, 213]
[177, 212]
[185, 151]
[185, 220]
[187, 153]
[187, 223]
[191, 157]
[191, 226]
[196, 232]
[199, 200]
[199, 235]
[200, 236]
[200, 235]
[211, 212]
[211, 177]
[212, 213]
[213, 214]
[219, 220]
[219, 185]
[230, 196]
[235, 236]
[236, 202]
[241, 242]
[242, 243]
