[5, 6]
[6, 42]
[12, 13]
[21, 57]
[23, 24]
[24, 25]
[31, 66]
[33, 69]
[33, 68]
[44, 45]
[45, 46]
[46, 12]
[52, 18]
[52, 87]
[57, 23]
[68, 69]
[68, 103]
[71, 72]
[72, 108]
[89, 124]
[94, 130]
[94, 129]
[103, 69]
[103, 138]
[105, 71]
[105, 141]
[105, 140]
[108, 143]
[121, 87]
[124, 160]
[124, 159]
[126, 162]
[128, 129]
[128, 94]
[129, 130]
[129, 165]
[130, 96]
[130, 165]
[133, 169]
[133, 168]
[135, 170]
[137, 138]
[137, 103]
[138, 174]
[140, 141]
[140, 176]
[141, 177]
[141, 176]
[146, 182]
[153, 119]
[153, 189]
[153, 188]
[158, 159]
[158, 124]
[158, 194]
[159, 160]
[159, 194]
[160, 126]
[160, 196]
[162, 128]
[168, 169]
[168, 203]
[169, 170]
[169, 135]
[169, 205]
[170, 206]
[170, 205]
[176, 177]
[177, 143]
[180, 146]
[180, 215]
[182, 183]
[182, 218]
[182, 217]
[183, 184]
[183, 219]
[183, 218]
[184, 150]
[184, 220]
[184, 219]
[188, 189]
[188, 224]
[189, 224]
[194, 160]
[194, 229]
[196, 162]
[196, 232]
[196, 231]
[199, 165]
[199, 235]
[203, 169]
[203, 238]
[205, 206]
[205, 240]
[206, 207]
[206, 242]
[207, 243]
[207, 242]
[217, 218]
[217, 183]
[218, 219]
[218, 184]
[219, 220]
[220, 221]
[231, 232]
[232, 233]
[233, 199]
[240, 206]
[242, 243]
