[1, 2]
[2, 3]
[2, 38]
[3, 4]
[3, 38]
[6, 7]
[6, 41]
[15, 50]
[19, 20]
[19, 55]
[19, 54]
[20, 21]
[20, 56]
[20, 55]
[21, 56]
[25, 61]
[31, 67]
[38, 4]
[41, 7]
[47, 82]
[50, 86]
[50, 85]
[54, 55]
[54, 20]
[55, 56]
[55, 21]
[55, 91]
[56, 91]
[61, 62]
[61, 97]
[61, 96]
[62, 63]
[62, 97]
[63, 29]
[67, 68]
[68, 69]
[72, 38]
[80, 116]
[84, 85]
[84, 50]
[84, 119]
[85, 86]
[85, 121]
[86, 52]
[86, 121]
[91, 127]
[91, 126]
[96, 97]
[96, 62]
[97, 63]
[110, 146]
[114, 80]
[114, 149]
[116, 82]
[116, 152]
[119, 85]
[119, 155]
[119, 154]
[121, 156]
[124, 125]
[125, 126]
[125, 91]
[126, 127]
[126, 162]
[127, 162]
[140, 176]
[142, 178]
[146, 112]
[149, 185]
[152, 153]
[152, 187]
[153, 154]
[153, 119]
[154, 155]
[154, 190]
[155, 156]
[155, 121]
[155, 191]
[155, 190]
[156, 192]
[156, 191]
[158, 124]
[158, 193]
[165, 166]
[165, 201]
[166, 202]
[166, 201]
[168, 204]
[168, 203]
[171, 207]
[176, 142]
[176, 212]
[178, 179]
[178, 214]
[179, 180]
[179, 214]
[180, 146]
[185, 186]
[185, 220]
[186, 187]
[186, 152]
[187, 153]
[187, 223]
[190, 191]
[190, 156]
[190, 225]
[191, 192]
[192, 193]
[192, 158]
[192, 228]
[193, 229]
[193, 228]
[195, 196]
[195, 230]
[196, 162]
[201, 202]
[202, 203]
[202, 168]
[202, 238]
[203, 204]
[203, 239]
[203, 238]
[204, 205]
[204, 239]
[205, 171]
[205, 241]
[207, 173]
[207, 243]
[207, 242]
[210, 176]
[212, 178]
[214, 180]
[218, 219]
[219, 220]
[219, 185]
[220, 186]
[225, 191]
[228, 229]
[229, 230]
[229, 195]
[230, 196]
[238, 239]
[238, 204]
[239, 205]
[241, 242]
[241, 207]
[242, 243]
