[3, 39]
[8, 9]
[8, 43]
[19, 20]
[26, 62]
[29, 65]
[43, 9]
[43, 78]
[53, 19]
[60, 26]
[62, 98]
[62, 97]
[65, 66]
[65, 101]
[65, 100]
[66, 32]
[66, 101]
[78, 114]
[78, 113]
[90, 126]
[94, 60]
[94, 130]
[97, 98]
[100, 101]
[100, 66]
[101, 137]
[103, 139]
[109, 144]
[112, 113]
[112, 78]
[112, 148]
[113, 114]
[113, 148]
[114, 150]
[116, 117]
[116, 151]
[117, 118]
[120, 156]
[122, 157]
[124, 90]
[124, 159]
[126, 127]
[126, 162]
[126, 161]
[127, 128]
[127, 163]
[127, 162]
[128, 94]
[128, 163]
[130, 131]
[130, 166]
[131, 97]
[131, 167]
[131, 166]
[137, 103]
[137, 173]
[144, 179]
[146, 112]
[148, 114]
[148, 184]
[148, 183]
[150, 151]
[150, 116]
[151, 117]
[156, 157]
[156, 122]
[156, 191]
[161, 162]
[161, 127]
[161, 197]
[161, 196]
[162, 163]
[162, 128]
[162, 197]
[163, 199]
[166, 167]
[166, 202]
[166, 201]
[167, 168]
[167, 202]
[171, 137]
[171, 206]
[173, 139]
[173, 208]
[179, 214]
[183, 184]
[184, 150]
[191, 157]
[196, 197]
[196, 162]
[197, 163]
[199, 200]
[199, 235]
[200, 201]
[200, 166]
[200, 235]
[201, 202]
[201, 167]
[201, 237]
[202, 168]
[202, 237]
[205, 206]
[205, 171]
[205, 241]
[205, 240]
[206, 241]
[208, 244]
[228, 229]
[229, 230]
[230, 196]
[235, 201]
[240, 241]
[240, 206]
