[3, 39]
[7, 43]
[7, 42]
[13, 49]
[18, 19]
[21, 56]
[23, 24]
[27, 63]
[29, 65]
[29, 64]
[32, 33]
[32, 68]
[33, 68]
[36, 72]
[39, 5]
[39, 74]
[42, 43]
[42, 78]
[43, 9]
[43, 79]
[43, 78]
[46, 47]
[46, 82]
[47, 13]
[47, 83]
[47, 82]
[49, 85]
[56, 92]
[56, 91]
[61, 27]
[63, 64]
[63, 29]
[63, 99]
[64, 65]
[64, 99]
[65, 101]
[68, 104]
[68, 103]
[72, 73]
[72, 107]
[73, 74]
[73, 39]
[74, 110]
[76, 42]
[76, 111]
[78, 79]
[79, 80]
[80, 46]
[80, 116]
[82, 83]
[83, 49]
[85, 121]
[88, 89]
[88, 123]
[89, 90]
[90, 91]
[90, 56]
[90, 126]
[91, 92]
[91, 127]
[91, 126]
[92, 128]
[92, 127]
[99, 65]
[99, 134]
[101, 137]
[103, 104]
[105, 106]
[105, 141]
[106, 107]
[106, 72]
[106, 141]
[107, 73]
[110, 111]
[110, 76]
[116, 82]
[116, 151]
[123, 89]
[126, 127]
[126, 92]
[126, 161]
[127, 128]
[127, 163]
[128, 163]
[130, 131]
[130, 166]
[131, 167]
[131, 166]
[134, 169]
[137, 103]
[137, 173]
[141, 107]
[141, 177]
[141, 176]
[148, 184]
[148, 183]
[151, 187]
[155, 121]
[155, 190]
[160, 161]
[160, 126]
[160, 195]
[161, 127]
[161, 197]
[166, 167]
[166, 202]
[167, 203]
[167, 202]
[169, 205]
[171, 137]
[171, 207]
[171, 206]
[173, 208]
[176, 177]
[176, 212]
[177, 178]
[177, 212]
[178, 214]
[181, 182]
[182, 183]
[182, 148]
[183, 184]
[183, 219]
[184, 220]
[184, 219]
[187, 223]
[187, 222]
[190, 225]
[195, 161]
[195, 230]
[197, 163]
[197, 233]
[202, 203]
[202, 238]
[203, 169]
[203, 238]
[205, 206]
[205, 171]
[206, 207]
[207, 208]
[207, 173]
[207, 243]
[208, 243]
[212, 178]
[219, 220]
[222, 223]
[223, 224]
[224, 225]
[224, 190]
[229, 230]
[229, 195]
